GeneSymbol	GSM1249177	GSM1249178	GSM1249179	GSM1249180	GSM1249181	GSM1249182	GSM1249183	GSM1249184	GSM1249185	GSM1249186	GSM1249187	GSM1249188	GSM1249189	GSM1249190	GSM1249191	GSM1249192	GSM1249193	GSM1249194	GSM1249195	GSM1249196	GSM1249197	GSM1249198	GSM1249199	GSM1249200	GSM1249201	GSM1249202	GSM1249203	GSM1249204	GSM1249205	GSM1249206	GSM1249207	GSM1249208	GSM1249209	GSM1249210	GSM1249211	GSM1249212	GSM1249213	GSM1249214	GSM1249215	GSM1249216	GSM1249217	GSM1249218	GSM1249219	GSM1249220	GSM1249221	GSM1249222	GSM1249223	GSM1249224	GSM1249225	GSM1249226	GSM1249227	GSM1249228	GSM1249229	GSM1249230	GSM1249231	GSM1249232	GSM1249233	GSM1249234	GSM1249235	GSM1249236	GSM1249237	GSM1249238	GSM1249239	GSM1249240	GSM1249241	GSM1249242	GSM1249243	GSM1249244	GSM1249245	GSM1249246	GSM1249247	GSM1249248	GSM1249249	GSM1249250	GSM1249251	GSM1249252	GSM1249253	GSM1249254	GSM1249255	GSM1249256	GSM1249257	GSM1249258	GSM1249259	GSM1249260	GSM1249261	GSM1249262	GSM1249263	GSM1249264	GSM1249265	GSM1249266	GSM1249267	GSM1249268	GSM1249269	GSM1249270	GSM1249271	GSM1249272	GSM1249273	GSM1249274	GSM1249275	GSM1249276	GSM1249277	GSM1249278	GSM1249279	GSM1249280	GSM1249281	GSM1249282	GSM1249283	GSM1249284	GSM1249285	GSM1249286	GSM1249287	GSM1249288	GSM1249289	GSM1249290	GSM1249291	GSM1249292	GSM1249293	GSM1249294	GSM1249295	GSM1249296	GSM1249297	GSM1249298	GSM1249299	GSM1249300	GSM1249301	GSM1249302	GSM1249303	GSM1249304	GSM1249305	GSM1249306	GSM1249307	GSM1249308	GSM1249309	GSM1249310	GSM1249311	GSM1249312	GSM1249313	GSM1249314	GSM1249315	GSM1249316	GSM1249317	GSM1249318	GSM1249319	GSM1249320	GSM1249321	GSM1249322	GSM1249323	GSM1249324	GSM1249325	GSM1249326	GSM1249327	GSM1249328	GSM1249329	GSM1249330	GSM1249331	GSM1249332	GSM1249333
CD1E	57.769735	47.738435	38.42034	46.133125	103.91956	48.67062	94.63681	68.86731	56.956645	50.9649095	34.93797	43.836505	47.772095	18.0649315	65.933015	65.607475	69.86816	42.75488	23.6014775	34.893615	97.81568	105.22578	82.08989	37.352115	75.031045	30.11297	60.2059	57.26573	30.8698	98.09423	80.82378	107.586525	59.98535	72.33597	54.40028	31.269903	47.131005	39.226435	68.64905	68.007165	63.45057	56.550235	58.17649	41.693395	73.11656	62.7989	40.958365	35.454605	26.776685	81.577965	36.8180325	69.742155	65.626575	41.300165	46.446075	67.586745	61.62361	43.38641	55.585765	56.8687	52.416865	110.40804	104.735015	71.720695	43.35174	80.648505	44.605065	91.808585	121.383125	57.03177	39.87342	184.291625	43.17459	30.19842	53.27485	81.52247	127.898385	57.766535	34.971595	69.8673	47.4339	92.647805	54.88174	61.198875	59.5433	74.31623	52.796705	50.101235	49.91961	67.16251	64.513165	100.9966	43.39673	69.352695	70.409715	77.638125	67.682815	93.791665	52.191935	59.213455	87.576735	77.01687	47.55245	39.70608	76.310895	23.2265695	58.892775	73.95195	52.196015	85.05047	62.483315	58.369765	57.41948	89.690105	111.738395	62.985585	88.649065	72.428	112.953165	21.96732	146.5558	91.52113	73.47551	53.62941	37.547485	77.5299	70.737695	90.73816	49.998355	23.590551	37.759525	48.6345	98.25682	60.58883	44.254775	62.89089	59.081545	59.198095	86.362355	45.401325	71.887735	141.50873	71.666205	60.859115	93.377225	38.243995	51.15303	40.09637	51.30364	63.34755	38.14443	45.869335	98.44882	34.619085	34.68354	35.20979	124.795925
CD2	2741.826	4049.292	3315.817	2860.644	2119.896	2145.06	4042.279	992.6702	8030.399	748.1402	4960.523	5671.439	5969.424	2764.476	5037.934	2749.934	5757.75	3343.865	3192.101	4171.355	4271.478	2796.658	3355.674	2373.455	5745.318	6592.946	7590.327	5392.938	5488.909	5858.81	9891.346	3121.264	7175.101	9231.292	4596.315	3443.123	1421.576	5371.266	6225.226	3892.136	3005.636	3598.475	1521.363	2216.163	2677.217	2513.136	3082.654	3778.36	2277.016	1144.453	1367.225	2465.873	4066.242	2572.789	3925.739	3426.525	5261.645	6232.456	5105.944	5443.755	4926.396	5161.412	5229.201	3135.852	5409.342	7697.167	4679.69	5499.548	6098.819	5382.131	8570.002	4453.607	4300.318	4855.399	6266.579	3870.246	6532.628	7667.846	3818.847	8842.788	7760.411	6136.927	7821.115	8671.814	4768.113	4662.684	6672.884	6759.926	3609.664	7266.559	6876.991	5111.411	6428.28	8459.716	6232.456	7851.547	5988.151	6735.503	7105.861	6330.954	5788.2	7609.974	6784.653	7358.72	935.877	11802.9	5684.628	8544.79	8172.312	7408.541	5722.29	5155.896	3860.734	8471.217	9055.855	2832.88	5058.222	8471.217	2186.229	5769.422	3493.089	5889.568	7484.012	8228.953	1473.243	7948.676	5229.201	5477.091	4638.732	3343.865	5438.125	6969.646	3133.737	5703.742	7303.482	5028.452	7312.268	7037.558	3205.427	11426.49	2853.895	2989.981	7770.979	4017.286	5289.444	5533.791	6584.211	5614.669	6584.211	4110.166	6136.927	5244.552	4617.459	3510.084	5105.944	5360.626	5597.08
CD207	9.034932	0.6810604	21.47487	-4.23102	5.393527	3.841489	2.94637	4.526582	22.58711	-2.046054	-0.3055689	4.623915	1.397723	-5.538661	-8.824592	-6.568321	-15.58752	-24.70439	14.02182	16.48764	9.244123	-1.446769	-2.598763	-4.003386	12.79392	-2.799275	10.70481	6.918535	1.421255	-2.348756	-21.45494	-12.29542	13.77455	0.2588646	-10.40965	-10.51781	-5.740711	-13.06942	12.50798	-5.775108	-1.02898	-1.056127	-4.618652	-3.690055	-4.962879	-15.5296	-5.809975	11.03201	-13.05269	-18.88391	-14.37675	-8.415906	-4.804796	3.075203	-10.09951	16.32599	-23.94173	0.4782175	-3.509401	-16.63957	4.951432	7.987965	34.58542	-0.1498481	6.551722	-2.666985	8.312539	3.112103	16.11338	-5.023097	5.492963	40.32884	1.733704	2.337911	-1.344175	-16.9128	3.499703	-15.26652	-4.216139	10.93417	7.082518	-0.5528179	-1.559143	-0.5050256	0.3849908	-3.278509	4.276894	8.3223	4.791842	15.65617	7.252753	12.53617	-4.091946	-8.905655	-13.8171	-2.985564	-4.495099	11.61209	-6.550416	-4.495099	13.34289	-6.503109	-15.8373	-9.415956	-11.38628	5.819132	-12.60311	-8.138001	-13.88778	10.52795	-6.38056	-5.536872	0.8718179	10.35033	7.148095	0.8578761	-11.3349	-4.221571	32.40398	-0.05501803	2.258002	14.47661	8.732028	20.06339	13.66378	1.118681	-25.95527	-10.68124	1.189703	10.08498	3.934648	-0.5299684	-3.259979	20.20671	-3.45336	16.67219	-5.299775	1.22065	4.832145	13.95419	-5.636744	-6.295199	-21.72433	10.43781	5.508356	18.55241	11.17277	11.89249	-0.5722145	5.315876	9.63483	-15.85282	-1.12828	25.42506	-3.062249	-8.79452	-0.2602783
CD209	-6.995575	-13.49066	-3.585315	-9.212132	-12.58354	1.078602	-15.38338	-15.33816	5.499213	-2.9344	-15.79356	-7.919198	-29.01425	-15.39985	-13.0735	-21.14308	-25.67056	-21.86036	-7.648798	-14.49103	-12.09259	-16.12227	-20.29462	4.86284	-10.06221	-15.86128	-22.6978	-30.6873	-21.81018	-25.71252	-24.51593	-13.00893	-5.513329	-7.874663	-17.95937	-13.5172	-21.35236	-15.20577	-1.819063	1.544619	7.736404	14.98656	-6.812578	4.464314	11.58749	-17.16629	-8.41219	-6.543361	-23.01756	14.83262	-28.09188	-17.38474	-12.37273	8.085483	-9.923304	-19.60195	-7.352844	-6.364121	-2.734778	-10.02314	-24.35836	2.756354	-21.90244	-14.18238	6.852028	-15.51288	-13.22058	44.95554	-12.37828	-3.824759	21.56601	-10.69051	-1.183008	-10.58739	-23.51926	-25.88041	-21.55689	-12.76245	-25.94439	-20.69572	-24.66952	-7.533669	-18.13869	-8.433701	-28.34552	-2.270859	-28.84517	-9.979059	-28.92394	7.504834	-18.52012	-9.800612	-13.90582	3.622701	-0.1884947	-13.70399	-18.69928	-10.58018	-0.3650461	-19.8215	-14.17864	-29.11376	-14.95017	9.279108	-8.228854	-15.37475	20.66473	-17.48548	-19.36719	-5.001318	-8.207229	-22.73323	-11.67349	35.38371	-20.62755	-18.42498	-5.643841	-19.48866	-21.63549	-30.20332	-9.186401	-16.33865	-8.50537	-22.73028	-20.35565	-14.04951	-8.244761	-1.733269	-8.349151	-14.60148	-18.49837	-18.61428	-1.380958	14.39158	-17.86567	-21.60052	4.126773	-25.33601	-6.412122	-11.43345	-31.10264	-19.1002	-21.12385	6.877161	-18.26773	-3.671688	-0.9088921	-18.64251	-19.87984	-29.36286	-35.21731	-17.75452	-5.902951	-22.30964	-10.08453	-3.951912	-20.37592
CD22	377.9022	377.6151	130.4439	69.64533	239.1549	47.32707	318.7946	132.9147	115.0425	148.889	342.1378	285.5518	313.924	402.152	362.3206	362.8678	387.7876	255.4157	641.3357	318.4013	691.3141	451.2231	493.3042	241.2679	365.6426	433.349	366.1891	401.6324	600.0486	193.9961	279.5692	269.6097	457.1168	216.8186	569.3115	490.0602	224.3467	226.0838	654.3592	267.6795	525.3743	172.2796	146.1991	130.6383	145.6117	216.7691	259.9455	387.7876	433.2319	280.2858	198.8713	324.4881	522.7222	542.2686	189.5976	728.1973	525.2443	387.4875	368.7872	1011.727	422.3195	232.9801	391.7699	400.5502	145.7343	422.6129	237.4749	290.7633	282.8147	98.78967	248.7995	308.5172	85.95254	188.2027	293.487	424.2459	216.717	201.2929	287.046	89.26209	364.8416	453.783	173.4731	116.8896	344.1534	625.8282	650.4056	348.0698	1065.04	284.4293	605.2466	645.6718	570.6674	310.0357	584.6913	306.9158	447.4702	368.2353	480.7629	425.7068	534.564	333.0075	702.1777	297.0766	69.03194	198.525	545.8929	667.7513	616.3359	383.6972	232.0621	197.6091	242.9492	335.6959	273.2592	542.572	473.4469	441.5226	423.9051	384.298	273.0525	332.7555	364.4572	191.1351	188.0806	353.27	587.8054	634.6301	197.2816	155.071	448.5838	373.0764	315.0406	367.622	140.4156	597.0239	530.2236	446.0144	421.8095	196.3004	488.9436	282.7467	265.8327	165.4727	785.6208	427.9539	402.5862	339.8376	310.4702	503.2857	517.0027	320.4382	335.122	367.0836	284.0072	604.7599	335.6104
CD244	101.7959	113.3929	206.2121	108.6983	257.817	190.4297	367.8928	74.39336	193.7811	111.2912	142.2	158.637	173.6745	91.01588	202.8275	213.9911	193.2549	145.3228	262.1649	219.3749	170.4868	368.4298	178.6447	81.57901	233.4221	342.8033	393.0341	102.4838	214.6517	791.6638	472.4358	306.9158	341.7065	278.9132	227.1944	56.24753	29.52136	187.457	176.5639	225.7617	172.2351	237.6413	146.5645	127.9107	122.1964	91.81195	179.3835	159.6909	80.88	184.7955	68.25381	184.7524	277.161	118.8929	158.1475	177.0773	295.1271	324.1658	264.9501	142.2	205.0051	560.3819	294.6399	169.716	270.5593	247.6568	204.963	293.9272	182.6716	142.3861	254.0668	406.3478	262.3751	197.692	342.1378	327.0278	275.6598	530.8893	163.0641	554.7895	341.7932	274.3529	284.4293	468.0388	223.6033	247.9613	223.7635	429.614	135.1188	220.6474	174.9786	327.4561	326.8738	548.7894	236.4576	376.9879	384.3981	455.4082	428.1703	232.2764	192.078	283.1565	219.7551	318.2463	340.4351	247.1964	280.0315	376.4205	409.5329	227.2971	305.6766	290.6168	117.4587	480.6304	480.4945	167.3987	178.2693	184.0869	144.5814	132.9726	198.4376	532.8337	390.7889	325.1364	115.7591	358.4448	294.4979	371.8033	233.1412	103.5632	101.3605	214.9077	160.2916	137.1106	449.7443	214.9077	359.1446	234.3781	286.1024	636.9736	369.2178	517.3785	288.1238	277.9031	221.1706	97.60522	105.8358	354.4679	182.9153	106.2608	199.4014	492.5653	285.9671	164.2753	139.5081	219.0074	357.8273
CD247	3572.716	6549.8725	10207.295	4657.6785	2889.59	2987.8575	9134.3785	1530.708	12985.16	1575.9915	12526.565	9512.036	10747.13	6765.27	9042.7085	6568.374	9538.7835	7180.9865	8415.1125	11403.845	7224.585	5045.8825	8705.8105	4276.0525	10228.04	19676.635	14572.555	11675.315	10504.11	9444.075	14655.6	5836.883	9120.084	14252.27	11427.65	7345.875	3104.5985	9499.7575	10269.16	9201.681	5010.002	6495.3805	2873.5425	4742.7115	5704.2985	4838.6505	4567.254	9239.3305	4901.8405	2950.1755	2636.1505	7822.5225	11160.2	5659.3815	14530.065	8569.261	14293.865	19173.38	11260.805	10247.423	10238.363	11538.335	12575.83	5658.743	8844.5585	8887.8915	7621.6715	23207.635	9832.2765	9238.1755	13578.64	7177.4905	6918.68	8978.8765	10159.955	6676.351	15897.665	14340.445	6700.131	13107.6	16846.4	12032.48	14162.97	15615.515	8407.657	7007.3395	12678.345	14599.49	11199.175	13325.375	12860.655	13849.22	14370.695	19805.625	8416.3045	16454.27	10690.18	13341.465	16761.84	11561.155	12782.58	16417.085	14599.49	13131.465	3275.2605	15234.37	9082.248	18501.04	15654.6	10267.477	14226.065	8788.0105	12110.065	17115.535	10926.13	6431.0185	9837.6435	13589.51	5828.6075	10234.895	7140.2715	9858.928	15193.565	12192.195	5488.6875	9433.0735	14356.345	17429.7	7792.7255	6241.8965	13614.825	16769.885	12779.9	15210.44	12181.115	11174.225	15311.33	11918.205	10446.635	18031.94	9057.4395	11669.495	14580.42	10436.848	14306.335	8761.005	12954.3	10147.263	4938.2225	7177.178	10827.62	17116.45	8699.579	9635.2655	10250.87	8426.0785	10878.635
CD27	475.8908	1546.911	754.2181	415.4339	699.5491	221.7168	971.0952	142.796	2017.521	254.0066	2000.888	2578.434	2821.039	1696.172	1700.344	1225.821	2380.943	1045.712	507.0247	1768.057	1491.321	1356.219	1615.633	719.4624	2476.572	1557.846	2534.034	1387.556	2192.344	1164.747	3483.182	1516.724	2334.596	3019.222	2928.2	1592.957	536.4598	1624.97	2846.838	2578.434	578.0498	1212.209	368.8833	592.8782	1084.771	969.3595	1028.41	1128.972	660.0095	423.6979	448.5838	1151.289	2009.975	906.0977	1183.727	1900.333	2265.278	2839.887	1159.974	1466.318	1222.82	1302.995	2575.691	1048.167	1331.212	1811.961	854.9944	429.0781	3034.828	3244.264	490.8599	284.4293	1017.272	830.3116	1800.714	1440.643	2539.323	1838.748	505.8059	2697.682	1069.856	2009.975	1219.746	1738.017	1191.192	1344.143	2680.386	2376.167	1977.95	2591.479	2843.144	2514.468	2863.995	2037.197	2813.821	2515.925	2130.72	3090.54	2980.605	2978.616	3133.737	3251.054	2978.616	3929.064	168.1883	4246.115	1660.158	2434.507	1415.194	2459.336	2164.952	673.403	1675.506	3931.844	1407.669	1017.613	2658.747	4092.569	657.6282	2179.933	1615.021	1659.278	1553.575	1866.467	273.5201	1318.932	2783.152	2805.101	1125.712	530.0822	1503.749	2571.392	3261.591	1927.658	1047.124	2005.465	2197.666	2047.502	1325.257	2211.738	1154.017	605.8726	4520.814	1192.921	2253.808	1689.822	3758.365	813.0392	1566.203	2168.239	1583.771	1682.2	2370.872	2288.873	1663.739	1241.132	2643.287
CD28	84.61171	127.3959	85.63438	56.62939	75.20332	64.25131	123.4038	34.87494	242.2201	36.88211	320.267	189.3758	538.3062	134.3437	234.5573	156.9457	236.5162	144.614	55.0019	254.9076	202.7245	110.9801	171.5232	176.8336	346.3442	311.4878	289.9644	259.1502	372.5228	159.4733	362.1342	222.6881	308.1494	282.145	422.5182	288.917	76.63278	269.7957	418.1153	221.6166	73.9546	174.0309	53.19329	137.3804	198.9141	95.04708	204.556	180.4173	188.2826	51.44054	5.844745	231.2499	324.1658	124.5531	279.1767	170.6839	179.8837	242.5022	178.9236	207.597	354.656	317.1115	319.7375	150.3222	105.8158	203.1999	89.01998	61.94364	398.4575	259.7666	145.0961	23.22976	103.2074	213.9458	314.5903	153.4088	195.0181	150.5545	27.10801	243.984	67.50147	270.6221	178.356	114.0751	159.0397	177.2901	337.2327	348.9276	163.5734	248.2574	398.0804	230.5441	357.2886	373.1692	419.856	323.9907	453.8934	505.6479	418.1153	355.8295	380.94	459.8417	358.4448	409.2309	25.77922	464.2224	267.8068	280.4935	166.5519	349.9731	301.4043	73.71874	204.8143	215.7137	91.73005	170.2971	285.5518	570.3635	49.91123	387.8894	64.16511	124.849	125.8411	372.7965	39.88557	69.26344	311.7254	132.1655	110.9995	82.0626	225.5955	249.6474	165.5432	208.1197	44.97348	147.4461	308.2356	280.898	320.0417	243.3004	111.4476	35.65252	485.4663	289.9644	351.2773	261.4557	485.4663	126.7651	251.6369	306.8468	329.4006	286.1721	334.8898	185.8244	328.1971	208.8881	287.7286
CD300A	4069.541	3639.001	3402.105	6057.702	3341.864	3882.587	4345.971	6260.204	4817.189	4841.445	2708.424	1770.388	1058.094	1358.818	2038.218	2355.342	2946.834	4079.509	3700.863	1196.753	2057.254	1406.623	2241.26	2714.608	1631.738	2669.444	2009.095	4863.891	783.9512	2691.359	2855.463	1908.001	3559.603	2012.779	2848.491	2246.791	3598.475	2857.156	1442.714	2663.363	5522.37	3519.947	4481.957	5355.244	4345.971	3612.391	4242.292	5420.448	2799.952	6631.835	5256.543	3255.269	1831.004	4974.151	4750.298	3848.86	1809.634	3125.542	3678.74	2906.998	3364.644	2166.103	3283.812	3308.601	1444.324	2108.917	3094.878	4675.272	1503.104	1271.652	3870.246	2133.569	2122.78	2725.599	2356.431	1965.762	2059.238	1938.632	4974.151	1497.926	4758.876	2212.954	3443.123	3194.071	2526.9	2140.65	1206.843	2291.168	1955.393	2454.238	1854.439	1984.252	2155.157	3011.743	1764.906	2170.664	2465.873	2130.72	2618.983	2263.07	1506.123	2478.923	2356.431	2403.384	2832.88	1534.496	3021.396	1926.811	1982.516	1554.774	2126.854	3606.898	3670.067	2841.553	2015.651	2232.629	1633.801	959.0938	1914.744	1970.106	2702.534	1556.085	3030.943	2309.386	4608.699	2403.384	1641.009	2876.319	2607.414	3493.089	4167.96	2410.904	2827.594	2674.289	3246.47	2841.553	2038.218	2865.623	2294.968	3277.164	3493.089	2867.252	1396.638	5167.239	2262.03	2891.927	2018.401	2919.23	2575.691	1367.225	2080.565	2027.031	1932.557	2805.101	814.4487	2796.658	2320.385
CD33	1126.812	662.7917	1126.812	1517.29	2624.578	983.9761	1434.39	1039.764	1157.15	1591.582	1033.314	1406.623	303.091	373.6308	646.8899	1057.722	1329.801	2069.883	1293.635	359.8886	588.2829	551.1354	1198.409	1379.769	531.4431	960.2831	531.007	800.0648	257.7451	1693.426	892.6179	2201.047	1087.953	745.9031	728.1973	670.8284	1272.06	1148.29	666.446	1699.59	1868.689	1999.066	1225.821	1493.703	1426.91	1468.614	1645.793	838.0514	623.7593	1551.136	994.138	1034.687	603.241	1559.103	1432.188	1461.791	685.6018	623.1036	780.2899	610.9189	975.3713	1510.797	1637.746	920.3213	477.143	940.8943	746.1096	1567.429	723.5126	509.4241	1860.927	682.1165	1262.438	981.4575	886.2043	765.6395	1110.648	611.0872	1150.524	657.9944	811.0472	900.6063	1642.926	953.5084	846.9028	720.2656	685.6018	1515.464	880.8711	1221.899	400.6541	661.672	758.4233	959.637	640.0891	946.4197	836.0859	714.6326	431.8048	586.3032	817.3587	845.3663	696.9658	641.8757	1774.262	402.152	1072.347	1021.781	773.5092	801.4442	845.6146	665.0673	1456.506	643.637	891.2959	1068.456	557.2902	573.4374	633.4694	546.6907	1557.253	448.9222	1278.101	580.9953	1101.47	759.484	826.0087	1629.662	900.3237	924.0461	709.8786	692.9898	1274.834	840.7614	909.7306	844.3746	803.7375	909.1387	1340.867	1042.433	770.9517	1038.384	492.9289	2067.135	771.3428	954.7096	443.2504	791.1931	407.3632	819.6431	385.2111	702.5779	1529.835	1126.812	421.2611	803.1056	665.8536
CD37	3839.93	3631.2175	2504.2695	3485.119	3136.573	1779.3565	2904.8915	3924.182	3120.8875	3473.5145	2265.6465	3987.1645	2906.282	2502.1075	3771.5745	3262.774	3799.8105	3603.5035	5017.4555	2246.56	3952.7095	2254.287	4221.537	2809.166	2860.573	2793.2085	3598.1855	4311.378	3343.6705	2310.98	4096.744	3291.8235	3601.917	3101.955	4192.1825	4091.387	3672.88	2726.464	5388.403	4077.811	4619.7145	2878.9015	3256.137	2773.8925	2442.6235	2685.791	2931.377	3990.3905	2570.884	3937.683	3048.334	3121.805	3611.2405	4289.515	3480.905	4788.9095	4107.5045	3570.9955	3300.0415	5431.8595	3680.87	2476.5175	4150.068	3326.626	2377.878	3862.3895	2412.0135	4842.3775	3294.7715	1040.56325	3074.34	3263.697	1513.6095	2206.829	2107.031	3044.6995	4381.183	1990.092	3094.273	1644.87	3284.381	3376.7045	2810.1935	2381.868	2498.2225	3379.5865	4474.724	3500.432	5928.398	4123.2665	4124.082	6606.1715	4347.3935	2935.989	4232.3845	3695.935	4798.6725	3684.092	4989.7515	4398.2755	4681.77	3510.467	5122.807	3992.7745	2196.175	2862.653	4900.881	7171.114	3037.476	4254.374	2543.3555	2677.0585	4294.0515	4135.3905	2508.6945	4275.194	2631.5025	4205.985	2262.7115	3680.979	2796.9995	2109.891	3918.2895	1968.378	2998.333	3026.377	4550.776	6486.8845	2151.1905	2354.3075	4473.981	3987.641	4856.6075	3587.8385	2077.441	4307.3115	3596.3975	3425.987	3543.845	2064.0685	3399.4095	2032.2005	2719.313	2640.2415	5821.631	4094.629	4756.993	2865.827	2645.6855	4294.374	3682.72	3058.3895	3395.2575	3817.167	2062.319	4412.0985	3355.25
CD38	1032.649	1091.181	1888.081	522.3041	595.5759	292.5327	1258.295	320.6055	1903.663	439.534	2468.519	2262.03	2439.845	4066.242	920.3213	808.8989	357.3837	438.6577	1464.128	3752.801	913.8823	785.1511	1079.947	282.619	675.696	2555.964	881.6498	1527.675	2587.073	155.4362	781.4052	322.0838	481.8427	2212.954	472.4358	220.0196	440.9883	372.1469	502.6224	4372.316	1129.716	681.9361	546.1622	471.8243	273.7216	541.2904	382.6264	1313.357	439.6359	627.4019	745.4236	719.273	1400.889	737.2435	1055.945	936.4466	2027.856	1310.417	706.4306	1044.072	232.7499	459.0294	809.6375	606.0472	3962.263	566.8796	491.51	1075.82	232.3874	7037.558	1200.865	421.5891	2510.28	837.8209	728.3716	1086.933	891.2959	2361.099	249.8218	1202.042	1267.855	1019.166	881.1083	1157.989	905.5442	517.3785	1324.712	414.0608	1561.805	837.5428	559.957	608.396	1376.319	523.5709	522.437	745.2102	1300.225	502.8731	862.0184	915.3356	672.2695	572.9865	774.2205	958.2714	423.9051	2218.529	990.7454	1306.758	1856.092	1153.685	733.2796	1194.182	1473.243	1877.453	1396.638	751.8785	1443.275	551.7551	628.0436	1135.932	595.5759	1237.248	1653.271	872.8066	718.6146	1417.894	751.8785	641.7065	1899.468	2107.879	642.0404	1729.115	3440.593	808.658	894.2132	894.7219	1435.529	2118.96	2006.319	1774.262	890.7504	478.3877	1431.713	899.4828	918.6985	768.6463	1994.4	2038.218	1290.28	276.433	2338.163	1543.095	524.8027	3653.274	2340.702	718.2362	734.7464
CD3D	2486.98895	3643.20924	3589.59237666667	1977.97786666667	2114.40762666667	3443.24232333333	3818.86842333333	1308.32655666667	7430.28180333333	839.44822	5273.31774333333	3923.47696033333	8877.75944666667	4589.21867766667	4496.03957666667	2822.78350333333	5886.85903	3257.64572666667	5535.11324	6517.40908	4382.40398666667	3690.71351333333	3139.938721	2489.17179	7141.55586	6696.66117333333	7161.85622666667	2902.88782	11570.6077723333	5888.73462433333	5671.94022466667	2866.55323333333	5799.39202	9093.94273	6954.70761666667	6159.18721333333	991.52849	4811.60652333333	7963.56407	2537.93314666667	2377.66248266667	3732.40179333333	964.16042	1747.24597	3326.15331	2748.00097666667	4942.37417	5017.34729333333	3536.03491333333	965.568536666667	1151.84418333333	3239.16454333333	6951.63229	2693.75498666667	3775.59626	1994.81342333333	6216.54102	4400.45394333333	6067.61188	4571.04277666667	5475.88221333333	6812.57196333333	4579.17534666667	3409.52102666667	6382.29703	6024.38803933333	3756.72293333333	1506.33793166667	3782.96170666667	7696.99628	5623.48559666667	3876.51722	5263.93266	5118.16268433333	9057.80608	4813.84780333333	6858.65800333333	12186.4284466667	3484.29060666667	10450.7905633333	8271.39981666667	6996.83429	5220.77811333333	9096.50022333333	6316.94976333333	5908.70464	7688.13718	7597.14358666667	3767.02043466667	4743.00354	4590.40832333333	3115.49816333333	6914.39095666667	8205.33455333333	8362.95209	7135.57417666667	7091.22679666667	8536.72502	8415.71731666667	5830.26993	5421.43023	6313.41769666667	4756.20855333333	6039.16082	986.184838	10101.3190966667	5805.57594833333	7081.10509506667	10302.42142	6045.55033	5485.63874	4662.56128633333	2316.96557	5908.81934666667	7500.47701	2627.75655666667	4636.34301	7963.69203333333	1878.63274	6333.43591666667	2883.53615666667	6313.98958666667	5679.21844666667	9060.80869666667	3912.04095666667	5430.293032	5666.75050666667	2840.14386666667	6811.45686433333	5583.971428	4607.920438	4054.52485333333	2295.17593333333	3470.20557666667	10264.12888	5208.06314	6358.00885333333	7563.49741066667	5142.51517666667	8566.05641666667	2571.41771333333	1956.67457	9127.40124	4366.88107333333	6171.82305666667	4793.539271	5318.96988666667	6431.18133	3682.62998	3425.87720666667	7259.03827	6195.40631666667	5003.20266333333	3004.08789	7163.69518666667	5450.92146666667	4846.02626
