GeneSymbol	GSM709413	GSM709414	GSM709415	GSM709416	GSM709417	GSM709418	GSM709419	GSM709420	GSM709421	GSM709422	GSM709423	GSM709424	GSM709425	GSM709426	GSM709427	GSM709428	GSM709429	GSM709430	GSM709431	GSM709432	GSM709433	GSM709434	GSM709435	GSM709436	GSM709437	GSM709438	GSM709439	GSM709440	GSM709441	GSM709442	GSM709443	GSM709444	GSM709445	GSM709446	GSM709447	GSM709448	GSM709449	GSM709450	GSM709451	GSM709452	GSM709453	GSM709454	GSM709455	GSM709456	GSM709457	GSM709458	GSM709459	GSM709460	GSM709461	GSM709462	GSM709463	GSM709464	GSM709465	GSM709466	GSM709467	GSM709468	GSM709469	GSM709470	GSM709471	GSM709472	GSM709473	GSM709474	GSM709475	GSM709476	GSM709477	GSM709478	GSM709479	GSM709480	GSM709481	GSM709482	GSM709483	GSM709484	GSM709485	GSM709486	GSM709487	GSM709488	GSM709489	GSM709490	GSM709491	GSM709492	GSM709493	GSM709494	GSM709495	GSM709496	GSM709497	GSM709498	GSM709499	GSM709500	GSM709501	GSM709502	GSM709503	GSM709504	GSM709505	GSM709506	GSM709507	GSM709508	GSM709509	GSM709510	GSM709511	GSM709512	GSM709513	GSM709514	GSM709515	GSM709516	GSM709517	GSM709518	GSM709519	GSM709520
IFI16	3598.8965	3492.763	3408.5265	4738.896	12600.1	5414.7515	4947.182	4929.612	2113.001	5220.654	5068.39	6092.9845	2937.637	8702.78	10213.0165	4546.531	295.0898	547.45465	873.17165	278.9049	798.74585	3362.3735	2354.7465	1963.6975	3433.691	4291.253	1297.13525	3872.7225	5377.7885	5608.6775	2386.348	18406.675	8963.7735	5000.425	4222.7235	4056.3325	4254.8525	4560.685	2324.546	2159.5875	2705.3805	3098.569	14612.775	5911.867	2974.2605	9861.3415	4282.3395	5966.098	9353.5375	7216.9005	3365.43	4151.467	5471.7745	7206.8885	4365.186	5969.236	5053.672	8606.8665	14140.2045	9360.0525	10471.339	6038.0895	9597.493	3888.0725	4773.997	10804.4735	6810.038	3706.0255	3922.5345	12256.131	8869.008	4162.0325	6978.117	5029.3905	5613.589	1661.3175	2419.467	8070.091	5666.906	6015.599	3267.2775	4783.612	6925.122	3645.9305	9817.5205	5743.7375	8618.816	6015.261	5292.9045	7428.6525	7701.605	7442.9205	21183.825	25662.49	13122.3455	4049.624	5478.4015	4120.947	2437.4345	5142.487	3907.5685	4017.575	2340.357	4039.396	6149.84	4158.8595	5017.291	4855.1495
IFI27	3940.96581818182	1754.66836363636	1958.39509090909	1241.319	1756.47381818182	5620.18363636364	5738.51772727273	21882.3036363636	6822.13654545455	319768.009090909	10242.3598181818	9482.98418181818	14571.2918181818	2225.55327272727	2073.61009090909	8015.64590909091	133.910436363636	461.838054545455	106.106388181818	341.197027272727	711.937427272727	2480.08454545455	994.533072727273	2055.85163636364	1514.53763636364	19789.5381818182	6331.13090909091	2884.925	10658.7936363636	1487.56172727273	33859.0254545455	53826.1772727273	90474.1163636364	4149.96609090909	2655.886	850.970654545455	721.750018181818	8343.00281818182	591.989763636364	8316.13090909091	1481.14690909091	16674.8236363636	4480.40545454545	827.903209090909	727.745927272727	27671.5445454545	4547.11972727273	755.473581818182	5098.25872727273	56833.9818181818	433.130627272727	9565.60327272727	1395.84227272727	35410.0272727273	2181.15318181818	6612.50418181818	9284.38372727273	3376.43554545455	10995.1869090909	23128.1827272727	6763.74054545455	2110.841	91178.4718181818	3648.72772727273	1353.73119090909	37644.6472727273	3569.096	1371.8922	40073.6972727273	5520.15327272727	3179.053	1476.51272727273	180305.993636364	1285.79425454545	2199.41354545455	18156.9276363636	987.477	13575.012	22518.2127272727	1545.66347272727	551.242272727273	1633.34263636364	472.567172727273	1801.92663636364	7955.42527272727	1069.31602727273	1914.297	48872.2636363636	484.230445454545	2529.71766363636	13256.1704545455	2425.57227272727	75716.09	117861.169090909	16044.4445454545	4330.39618181818	6698.11581818182	3402.12490909091	1574.74545454545	1619.24281818182	22072.4772727273	2486.05336363636	22089.6190909091	11267.9225454545	91158.4972727273	396.2514	216.452718181818	1009.38746363636
IFI44L	610.9284	415.6541	569.6054	364.2661	1729.173	1925.707	273.3697	1740.045	626.6565	5499.871	2098.279	1212.121	950.9129	1524.802	1173.874	556.7102	39.28603	158.6616	133.3659	77.38906	60.46305	966.2641	310.1183	233.4875	873.738	1334.524	71.58464	1039.905	1206.575	450.9717	941.7266	10710	12459.65	981.1328	1196.952	439.3155	224.1145	1399.408	167.8629	677.2699	210.5144	681.1361	2890.264	1205.705	133.772	2053.576	1813.556	367.0689	3883.905	5563.699	151.3758	1427.613	936.875	3250.849	472.721	1071.295	588.4439	1144.396	2125.965	6310.022	2813.956	516.28	2637.564	217.459	704.6818	6087.954	1754.756	1891.602	958.1585	2607.067	1456.805	985.2981	6204.323	695.106	1648.092	264.9621	128.6125	1605.401	673.2241	653.5976	115.3911	748.3449	450.9097	185.6281	3350.157	350.0789	697.6777	1533.799	330.4726	1187.589	937.4427	872.9901	29054.34	14492.13	2913.323	4090.932	1987.576	581.8367	138.6157	1569.052	2052.591	676.4924	570.093	368.3702	6608.854	231.7486	298.6749	247.2234
IFIH1	604.066	767.568	594.3604	664.8117	2997.229	1043.266	529.5556	871.4026	339.2554	1423.435	1182.026	1134.151	479.3959	1868.904	1692.059	747.6782	50.28137	94.12749	199.0968	37.95532	57.82722	383.7715	385.9859	297.6193	576.6671	448.4152	164.2778	459.2247	825.079	952.877	541.8697	2901.586	2508.039	1176.048	1118.047	865.8597	675.6904	839.0639	274.6021	489.9893	290.9421	678.747	3225.582	1420.717	410.2581	1482.743	1299.07	1214.255	2904.65	2048.755	558.2697	775.5877	847.4621	1892.431	619.9005	1061.309	871.7594	1603.637	2807.515	2644.6	2174.68	1031.829	2365.593	784.6878	741.6418	1668.637	2007.509	888.1992	638.7111	3713.877	1770.862	738.1168	1937.015	777.2508	1489.45	234.59	416.9688	1599.713	1134.793	1629.16	519.5427	1004.448	1353.483	768.7191	2258.802	866.5437	1319.171	983.0124	689.7634	1148.689	1229.025	1123.269	10205.13	5612.425	2506.659	1448.922	823.0484	781.0334	354.2924	908.1974	657.6552	430.1285	361.8028	335.4862	1321.21	477.0593	772.5569	882.5083
IFNA10	14.98246	10.75619	7.546927	9.281556	4.530821	4.70982	5.228483	6.538408	7.651638	5.936716	4.227246	7.501964	5.651797	6.133285	5.425402	6.383592	0.9680426	0.9691603	0.9766928	1.593065	1.750507	2.278026	3.339678	1.696215	1.664057	4.148887	1.987742	1.934232	1.54465	4.368227	2.960065	1.698396	2.006659	1.932418	1.908988	2.049261	9.568914	7.374472	6.219032	10.49568	9.09722	7.096766	7.410898	8.289823	14.50845	7.457334	6.746022	7.632389	2.075204	1.579822	4.576792	3.740357	3.329251	1.733434	1.603869	3.418119	2.257194	2.582248	2.157121	6.217455	2.163652	1.707008	1.879109	2.063643	2.556223	1.989232	2.246494	2.420507	2.723191	2.528554	4.841611	2.618548	2.241475	1.64965	2.123249	3.223419	2.074775	4.904087	2.097187	2.70867	1.911654	3.123213	2.630646	1.726961	2.594849	1.701687	1.770983	1.677052	2.322562	1.784438	1.610333	2.10987	2.227765	1.621874	1.47065	1.773545	1.077592	0.7212261	-0.6592261	-2.154203	2.09553	3.822637	1.78363	1.630553	1.961845	4.864224	1.644357	1.724913
IFNB1	24.22508	113.5916	68.25191	39.94533	15.40296	24.36766	26.52996	8.028754	81.94019	19.98905	17.60406	8.263051	5.798964	22.61501	27.80891	6.50468	7.705874	3.980114	4.363247	2.680493	234.6509	42.06788	47.35007	27.77228	57.94356	18.18445	40.87906	39.46958	34.80848	90.11026	26.12113	26.11015	60.66875	26.51063	43.79838	27.19008	16.45998	83.98778	57.0365	57.18323	61.6194	61.81886	6.819962	7.29316	111.417	75.58068	55.79799	33.08788	27.42249	11.83011	21.33644	48.66684	50.0226	29.31435	58.31888	48.30035	89.4214	80.1575	77.79532	19.52798	30.54515	71.23443	40.55055	17.46995	12.44459	3.52658	3.214563	15.29091	59.07674	20.28751	23.65885	2.463515	35.52137	37.46471	12.3374	20.38685	64.73238	53.49419	38.85021	14.52145	93.10931	9.386564	53.61217	16.35336	57.58369	80.78226	14.23514	30.02694	42.56071	49.35237	78.87542	27.26534	9.668706	10.6794	34.07527	37.62382	90.49578	87.28442	129.7438	37.92013	22.44322	23.22351	66.06087	27.05104	25.33288	4.672473	17.46194	2.847017
IFT20	389.0931	216.5016	269.8256	199.0971	846.7	183.8993	336.461	321.5294	175.3297	479.3326	162.1512	218.144	182.6777	441.8162	765.6485	623.8714	18.43736	13.33006	31.74014	15.17722	55.03891	116.029	164.99	131.1529	96.36094	150.5363	124.8209	138.9772	253.3041	221.4061	318.1379	334.9514	202.3125	331.776	487.3373	246.3347	447.3352	426.4565	161.9568	265.9532	158.5298	245.8204	736.6182	246.4773	187.0118	299.2825	262.8462	431.115	730.7684	389.395	295.8825	271.9545	207.6085	467.2659	249.0043	282.5214	287.2592	499.7945	408.0149	310.5615	504.7369	229.4317	708.9748	323.3153	212.5096	220.6356	239.7877	281.9053	183.4979	602.3909	297.9681	171.7869	483.7202	249.4499	198.8158	134.1094	206.9145	389.9562	608.6252	464.9028	254.248	284.0683	262.4577	163.9043	355.6701	330.6336	362.6422	381.9674	240.4232	201.519	267.9573	373.9742	610.9569	362.4894	383.75	156.6242	250.9044	192.135	189.9731	252.0923	149.7017	159.3361	120.8033	155.1408	318.9228	231.4938	302.8152	469.6946
IGFBP2	170.4638	234.1916	336.4507	293.794	303.3922	920.2414	407.0221	224.5296	266.7212	1694.045	347.7683	373.1964	526.3589	323.7761	697.3494	413.6881	20.64425	80.07399	108.302	20.11195	488.1366	403.4747	341.7821	272.7755	408.8424	547.1987	521.0729	264.4055	205.2829	282.4822	374.2921	347.1402	404.3317	1650.246	333.9581	609.2217	320.6254	877.3298	509.6855	316.2808	200.0287	325.4873	459.2302	182.7695	199.0391	906.396	466.094	566.7423	406.5051	402.2789	311.1782	513.035	182.6684	521.8871	272.5924	389.3257	3469.596	471.6554	1255.412	534.2284	448.8828	1518.784	653.9867	141.6521	291.8081	548.3058	1501.233	242.1014	161.4257	411.3057	506.0138	305.6878	337.0577	348.9996	900.761	886.2312	409.515	1034.219	394.2721	196.9721	364.107	1337.724	408.514	219.2117	327.642	588.7524	680.7023	193.221	551.0405	454.5841	221.2857	762.6901	138.3329	698.6022	820.253	734.7277	268.188	288.8086	265.0431	458.3575	139.3451	376.346	343.0306	237.9425	348.5573	192.3101	332.3424	119.1715
IGHD	607.9772	137.8221	141.6074	86.45635	154.61	257.7023	118.3364	70.31747	7.080846	147.5642	198.7279	16.70152	80.61336	156.9879	114.0642	86.00705	15.23698	5.299029	34.68197	18.17166	91.69013	240.426	555.9885	120.1922	167.0986	60.04828	46.61708	463.6079	299.0068	360.9545	213.5338	201.9539	413.1189	266.71	60.19675	297.9135	125.6324	62.29623	186.9345	12.88342	34.09621	24.91614	70.99754	293.6901	201.951	27.79781	21.59858	273.2049	86.54646	277.0259	221.5728	51.73958	436.5129	99.0357	255.0333	190.1398	54.81841	178.8327	68.1433	456.6894	87.93	413.9224	42.75718	220.6725	343.8032	415.5872	288.135	357.4178	225.4399	62.92968	87.91683	364.2942	115.4409	317.5348	94.2935	119.6832	552.9896	253.9061	383.9397	830.7508	615.9133	634.2644	203.6843	127.7226	222.954	187.2767	360.4044	141.6432	113.6854	72.61605	31.16977	90.42194	436.4806	23.44094	183.9731	34.84643	184.2869	148.6233	87.17048	129.08	287.6412	224.098	322.0002	84.14864	128.3038	240.5749	492.9191	234.5038
IGHM	9585.382	3199.329	3298.478	10878.48	2895.963	9272.734	2103.812	1591.023	754.4084	1937.75	8056.199	1401.67	1885.336	4253.321	3641.83	1359.426	550.2562	237.7001	801.7613	446.1723	3061.13	5560.813	10100.67	4828.24	5104.182	7352.876	2968.93	17691.99	7206.316	11108.83	2911.782	4793.594	10543.46	10701.92	836.3204	9333.059	2548.706	1470.811	3145.559	916.6875	1419.018	723.1957	5450.954	10293.12	5283.074	1199.603	985.1784	9138.249	2925.157	9146.582	5994.371	1956.36	9084.658	6467.742	7187.079	8290.127	1923.357	5246.564	2927.066	15254.88	2618.419	8826.868	3552.163	4042.985	5485.698	7763.32	4181.088	5906.01	3463.318	6747.858	1941.076	5165.112	4444.498	7104.72	4177.684	2307.697	11118.97	10500.29	6636.093	18939.72	10252.25	13369.52	4788.259	4668.646	7255.021	3647.028	13607.72	3116.208	2389.437	11087.13	1946.034	8035.837	10227.45	1191.953	5275.062	1305.977	10200.74	8125.181	2346.13	3898.996	8363.541	5111.956	12161.13	1990.052	5820.182	5427.101	19741.96	5428.906
IGKC	1863.40136666667	3043.41303333333	4248.39743333333	5103.00026666667	1215.04033333333	3892.04633333333	2245.86483333333	1155.02389333333	14323.7702666667	2410.7564	1431.0286	1330.25211333333	2679.34162	2238.8006	1336.4099	1018.8099	346.62034	1203.59940666667	184.545116666667	581.79725	7325.03703333333	3531.9429	1516.8502	3897.05036666667	1818.81756666667	2482.18053333333	7545.23826666667	3134.2219	5806.22463333333	8065.94546666667	663.961966666667	2732.28633333333	2588.38353333333	2778.22223333333	4888.62523	7596.76566666667	970.609466666667	4459.05246666667	1965.94836666667	10932.8955	5179.88870666667	14351.1801266667	1579.233	3059.91836666667	8261.3672	6580.62766666667	11487.7620333333	2428.35133333333	2732.3822	1781.69273333333	1686.95746666667	6649.5691	2657.01543333333	2836.97486666667	6115.93396666667	4722.07533333333	6711.04236666667	3061.21813333333	9209.80716666667	4979.515	3614.7277	5904.0345	3872.97743333333	2284.7419	2154.0513	1180.153	720.4725	827.089833333333	1955.31856666667	941.0316	1473.77136666667	822.328766666667	1153.34396666667	1927.13466666667	329.630036666667	5443.09335333333	6281.48466666667	5699.376	1666.3242	2383.88326666667	2332.81546666667	2293.549	1441.06253333333	963.694466666667	2127.089	1670.76356666667	3764.50736666667	2077.29043333333	3505.4618	3268.28933333333	2984.8131	1858.7126	937.7399	334.966613333333	1683.01493333333	4903.40106666667	2307.9658	3744.564	3178.76942333333	4293.83653333333	3330.352	2606.9373	4066.99456666667	2534.4327	3600.9274	961.3405	2516.14376666667	1392.3104
IGSF3	11.79506	10.8469545	8.510355	8.8189215	5.1217665	4.6700555	5.9447725	7.438687	7.5773105	14.095634	4.253526	7.4080205	6.2103135	6.801161	6.165435	7.0609645	1.02762915	0.9695599	0.99797105	1.0024688	2.898881	3.480749	4.106378	2.4496265	3.420388	6.721746	3.677327	4.1895945	4.8668665	5.313899	1.9470815	6.570037	6.619867	6.463814	3.022302	9.128765	9.4018505	7.5911665	11.552521	10.489305	7.586443	7.4357605	7.361428	7.816767	7.330011	13.494411	7.714719	8.5696185	2.3453385	3.788405	12.492092	2.270754	8.114474	6.628792	1.650799	5.8322895	2.2953875	4.5081475	6.6260645	15.199215	2.4862315	5.0005185	2.4798265	11.97455	8.498713	2.277975	3.551617	2.7567945	2.7764865	2.6282015	2.916342	2.6477665	2.2648145	3.6735955	7.0128815	2.0753475	37.628408	8.659458	4.9160625	3.4702255	8.002866	8.7516145	6.3228715	3.1516855	31.269286	1.7993135	2.5087685	1.736978	2.348457	2.5444025	2.196994	2.520264	3.93251	4.893461	5.7058195	1.819583	0.4377675	1.6675495	5.9493645	4.617244	2.987708	2.3445315	3.3188575	2.4453605	2.0345295	2.5857735	5.7406655	2.632411
IGSF6	1624.337	2871.974	4097.531	5695.184	12370.78	2327.936	4515.189	2648.139	3447.474	3762.9	3935.723	6556.569	2308.505	6774.018	5619.093	3827.393	257.0439	354.4939	899.7011	201.5281	1810.401	6628.868	1696.155	1644.603	3211.717	3305.838	1089.516	2372.713	5761.715	5417.772	2773.829	6236.381	3044.641	2702.354	3523.264	2902.552	3947.807	5525.409	2667.264	2560.579	3157.842	2772.616	10373.34	5165.603	1562.634	5007.692	2789.797	3068.777	5561.181	3370.811	3553.955	3366.359	4527.093	4213.328	1718.615	1927.501	4021.789	7362.082	8877.024	4940.873	9403.144	4147.337	5466.953	2427.822	2382.445	6792.899	5333.805	3375.74	1724.076	5803.808	4613.549	3295.022	4745.982	3562.79	8984.679	2326.407	2438.168	5201.701	2629.193	3342.789	3247.604	4156.347	5147.855	3059.824	4457.376	3021.126	5208.031	2064.525	5313.275	5124.866	4779.615	6397.044	8204.974	6014.87	5230.803	3417.591	4361.889	2954.033	2328.545	4342.115	1786.471	2487.708	2824.102	859.7458	2351.868	3048.04	2403.811	2560.818
IL12B	12.18895	11.22348	9.051549	9.132535	5.084521	4.776908	6.113077	7.375943	7.672681	6.072102	4.234198	7.180628	6.51167	7.099057	6.454763	7.21324	0.976675	0.9981716	1.004028	1.007233	2.125828	2.317496	1.761515	1.828254	2.088678	1.713384	2.406581	2.206672	1.930126	1.939299	2.716529	1.988143	3.558359	4.385687	2.15899	2.008784	9.22877	7.602762	6.346274	10.38695	7.717465	7.58507	7.299526	7.784668	7.630314	8.897574	8.222886	8.7458	2.513907	1.940371	1.957381	1.90585	2.577301	1.915863	1.774274	2.526817	2.333496	2.378785	2.31148	2.785686	2.607083	2.1117	2.33074	2.372072	2.846581	2.348148	2.626371	2.819273	2.800429	2.616404	2.443408	2.555206	2.296838	1.799438	2.131385	1.815973	2.422892	2.068825	2.980428	2.422134	2.408707	1.915539	1.952382	2.021155	2.747558	1.829928	1.761933	1.840455	2.425051	2.251588	2.231554	2.289028	2.246856	5.148979	3.161886	2.148966	-5.145724	-0.2115604	-4.110484	-1.780386	2.171877	2.186251	3.095382	1.733888	2.042927	1.9667	1.698339	1.666734
IL12RB2	22.50291	40.70547	21.07131	24.60692	22.14596	51.11387	18.73916	11.03828	7.788138	17.99833	29.3408	7.307119	20.23164	65.95016	50.74512	9.444796	3.036725	1.848575	5.969427	2.258896	13.65481	29.7687	13.25444	11.29513	54.55083	150.3706	5.691321	19.20728	19.90405	49.89933	19.43813	38.30336	37.87914	50.32884	15.09597	29.78187	19.26892	13.33641	10.73435	11.93757	25.948	18.95912	17.82084	81.74665	17.07946	16.84693	10.2528	44.49411	32.81266	38.76748	39.02719	26.80228	42.5149	65.80407	49.11623	39.47595	22.16257	60.25706	72.18098	70.44984	60.86347	42.84398	20.14594	45.57037	48.37973	55.62118	31.16191	31.79634	12.7477	59.39709	73.40123	36.08706	29.5929	37.56394	23.41062	9.078916	82.6106	37.00431	126.3871	67.42076	33.4399	73.65527	57.47102	74.73631	110.7581	42.89995	59.01408	35.56031	34.44146	49.46563	6.961479	41.53732	73.60186	32.43257	30.10824	17.32787	33.11612	29.12033	8.234453	25.04638	93.0905	44.54322	36.54767	16.08072	53.07181	37.09244	130.9333	90.2009
IL15	586.8865	276.1515	266.4473	310.6712	1689.284	360.3581	283.726	312.0243	143.4453	855.8874	160.0631	243.4874	163.3301	671.8292	1536.608	533.9621	30.29079	2.505419	66.66318	22.8833	34.54509	117.2225	282.2445	245.8177	137.5507	243.6194	72.38459	165.1121	361.2665	237.2243	326.1099	480.6051	583.4355	872.8965	916.017	339.1218	773.9492	222.082	196.2469	215.2548	175.0145	260.383	512.5994	375.7282	145.0861	511.588	178.6626	340.4939	1921.065	452.7702	182.1786	341.0328	256.9229	882.4282	580.5925	716.1852	463.9319	877.0884	1232.271	989.7883	821.9826	383.6718	1030.884	456.8345	377.1036	217.2318	311.9397	529.8079	334.6232	1625.109	598.13	356.1789	626.4159	295.0661	365.303	119.8267	332.8547	701.6113	627.772	993.4902	123.8718	553.4664	457.4654	401.8383	1305.546	562.644	542.8747	373.703	434.0814	282.876	627.7441	1056.171	691.6681	1342.103	958.9966	403.5474	290.8948	417.7321	161.8015	1047.849	335.3663	259.9538	127.4901	264.5849	327.5478	241.2442	485.7804	434.885
IL15RA	428.0798	736.0563	676.7448	585.6017	921.6813	629.3499	435.3832	402.5679	408.5903	774.7666	429.6134	516.9834	297.529	973.2017	668.5453	369.9074	57.29774	52.25089	88.79115	35.40191	636.4814	362.1606	337.6867	376.7968	562.2895	601.2773	274.8129	322.709	522.3919	984.395	596.7386	630.6205	802.8969	759.6773	710.0305	618.7066	543.5422	672.499	618.6076	462.3752	339.2821	587.2941	769.5678	595.0172	500.0919	782.4603	525.5254	699.5524	623.4334	620.4898	386.2388	507.4816	543.6931	957.3687	657.7315	707.8916	730.9883	1089.71	1308.876	654.7501	956.8864	805.9422	1064.318	504.5025	439.0836	416.3083	541.5113	408.1919	398.9867	1445.807	832.1806	440.8314	740.3074	521.4941	746.9022	360.3956	565.6168	867.0456	626.7287	848.9547	477.5094	495.1122	772.4954	360.4923	682.8909	718.3009	423.5786	504.2811	630.6203	632.5158	664.0012	628.8266	792.3494	1860.235	1141.197	516.9659	640.9196	605.0093	601.1126	550.5726	500.8473	485.744	537.3989	215.5485	516.7911	363.9223	587.2031	392.7718
IL17A	156.4852	394.4356	522.7962	264.6103	87.26992	157.0431	249.4265	90.43531	313.4061	261.8904	139.3228	102.776	116.2066	174.9359	214.3456	211.9363	19.24287	34.91805	30.57115	35.85963	791.7027	162.7234	232.3619	242.8813	162.5484	114.0521	281.0182	123.0659	176.5309	421.3955	212.8349	220.5338	294.7681	239.6928	774.7967	493.0012	185.0774	550.2244	338.243	475.4281	169.6602	548.0983	260.047	116.2256	245.4331	487.4797	513.5682	188.2861	175.2482	114.1942	168.8811	203.3219	161.7976	179.2741	452.8714	406.8685	581.9597	702.0153	811.9381	110.9091	152.5126	350.4926	424.2599	120.9535	199.7991	98.47235	115.1846	106.2469	191.7683	82.29798	100.6705	60.80327	181.7681	195.9511	135.1828	296.4981	230.7255	193.4628	238.5595	102.2237	256.5941	213.1478	342.2266	113.7988	342.1164	425.8729	212.6753	209.0915	109.6466	284.281	415.3469	173.5853	70.92031	119.9339	305.3711	439.0382	280.4888	287.4866	471.7529	243.9188	96.17063	196.5637	407.787	157.8662	129.1741	95.94854	141.234	70.69906
IL18R1	104.49803	118.38407	53.756752	85.5477525	1377.8741	112.75643	131.256616	95.372713	32.784495	277.615495	117.131665	302.583715	72.52318	260.435415	496.66881	126.4347255	7.049086	7.587927	22.4661565	4.2780547	16.647449	57.1056125	47.0058765	56.460866	50.922544	58.70421	35.022036	63.470088	90.033335	110.90492	75.404475	489.374915	184.981185	163.454975	126.600425	157.35868	155.14039	92.939105	69.648853	82.370615	69.9666135	90.023615	1774.3705	126.23495	82.717307	241.47757	72.2804805	120.06628	470.56264	148.93461	97.64839	186.079865	153.723875	627.75405	101.2299	128.1282	208.398725	214.04371	417.03851	200.485365	240.462445	140.142868	570.58421	140.395815	98.90182	96.57886	190.958845	97.675973	123.41561	1163.79705	296.247785	109.105605	151.83403	76.58234	176.3495	23.219738	121.65	521.575035	236.70271	312.509255	78.4497455	165.0577	163.15082	153.165065	208.911325	288.571515	305.5283	159.983515	174.91869	87.992455	225.6142	274.49933	686.61795	7222.355	1140.4533	142.98354	51.74242	77.959595	55.4101625	111.1132	89.396965	103.031945	69.50577	85.05385	134.681475	62.690255	143.347775	223.967935
IL18RAP	3292.76	3718.205	2169.453	6703.462	20593.31	4845.376	6338.001	4588.022	2010.018	5496.707	3756.319	12485.03	3319.476	11748.6	16993.03	4731.977	149.9485	274.1768	976.6163	194.2319	600.0001	3475.817	1176.153	1325.868	1824.97	5227.853	1519.925	6016.505	3500.824	5842.923	1708.92	20690.91	5327.876	4430.328	6667.494	4368.546	5967.061	6009.086	3595.067	4482.817	4280.585	2014.271	25735.98	4040.588	2560.319	6484.896	4654.673	3643.08	18183.42	4032.352	3236.77	7362.345	7134.855	8674.666	3621.606	3873.551	10152.49	9397.229	21380.83	4852.382	8453.769	4843.269	11847.83	5809.894	3433.751	5130.023	9107.723	4667.87	4394.409	24731.72	11948.6	4287.603	2890.659	4210.593	7851.975	917.4154	2750.593	16779.04	11091.48	5789.555	1898.2	3192.064	7273.593	5875.267	6543.671	5869.673	10769.52	6697.688	12584.63	4242.978	9889.437	15478.42	21218.37	42075.34	26523.6	3911.331	2866.871	4421.649	3538.184	7740.694	2381.752	3491.067	1519.569	3217.235	4507.424	2926.697	4311.013	5781.841
IL1A	11.6671924	10.7123445	8.4858935	9.0173297	12.6532179	5.2961007	5.8694062	7.1968896	7.4758285	6.3077859	4.7314479	7.3044357	6.4156146	6.811237	7.2231594	8.0062693	1.10094954	0.99356332	0.99066354	1.05091273	1.9122453	2.1926899	3.0363798	1.9638641	4.5402375	1.6259274	2.216619	2.0835049	8.2369818	1.8649362	2.0159558	1.9406238	3.1233345	2.8367824	2.0731916	1.986289	10.4505556	7.5129674	7.6898902	10.4368067	7.7164909	7.9966654	7.3609636	8.4529521	8.803281	8.4232646	7.6754859	8.6021495	2.3325653	1.9783041	1.9075518	1.7901936	1.8445284	3.1931302	1.7701268	2.4400408	2.2488772	2.3084126	3.4172715	2.5713272	2.4484309	2.0349675	2.9092415	2.2855246	2.6899881	2.2935596	2.5185702	2.6981836	5.2394426	2.7655159	2.4251505	2.6060391	2.420812	1.7248232	2.1273664	1.812856	2.3500436	2.9657402	2.3880083	2.4067054	2.5560202	2.388455	2.0904374	2.2256125	3.8562148	1.770051	3.7822977	1.8347253	2.3230278	2.1267852	1.9613701	2.1810343	3.7505913	1.7216961	1.9713204	1.9122865	0.19303812	-2.31200245	-1.925705	-1.951215793	2.5431862	2.1758618	2.0604945	2.1235358	2.1927991	1.9862314	1.7346063	1.9674624
