GeneSymbol	GSM1356732	GSM1356733	GSM1356734	GSM1356735	GSM1356736	GSM1356737	GSM1356738	GSM1356739	GSM1356740	GSM1356741	GSM1356742	GSM1356743	GSM1356744	GSM1356745	GSM1356746	GSM1356747	GSM1356748	GSM1356749	GSM1356750	GSM1356751	GSM1356752	GSM1356753	GSM1356754	GSM1356755	GSM1356756	GSM1356757	GSM1356758	GSM1356759	GSM1356760	GSM1356761	GSM1356762	GSM1356763	GSM1356764	GSM1356765	GSM1356766	GSM1356767	GSM1356768	GSM1356769	GSM1356770	GSM1356771	GSM1356772	GSM1356773	GSM1356774	GSM1356775	GSM1356776	GSM1356777	GSM1356778	GSM1356779	GSM1356780	GSM1356781	GSM1356782	GSM1356783	GSM1356784	GSM1356785	GSM1356786	GSM1356787	GSM1356788	GSM1356789	GSM1356790	GSM1356791	GSM1356792	GSM1356793	GSM1356794	GSM1356795	GSM1356796	GSM1356797	GSM1356798	GSM1356799	GSM1356800	GSM1356801	GSM1356802
AMPD1	0.6409745	-0.6392336	-1.0093088	-0.09821606	-1.5167141	-0.38028526	-0.024513245	-0.86896515	-0.15013409	0.26655436	-0.117082596	-0.7635298	0.3252282	-0.11505413	2.466867	0.71366835	1.0010991	4.0001974	-0.8764658	0.5813956	-0.12213898	-0.78281784	0.7067027	2.2064533	2.8645735	0.88562155	-0.07023239	-0.09821606	2.526884	-1.1758947	3.345882	-0.26477242	-0.7793007	-0.15507603	-0.8385658	-0.445076	-0.2445116	0.22294188	0.8233757	0.55775166	1.4467602	-0.20215893	0.19877958	-0.014213562	1.1849742	-0.6657953	-0.22631168	0.24686337	0.2738433	-0.37224293	0	0.4547696	-0.46192646	0.34393358	2.325604	0.5618005	-0.22160721	1.8561506	0.22422504	-0.03634739	0.9261093	-0.21499634	-0.36415577	0.74026585	-0.3491392	3.3856716	-0.04861641	1.5240583	0.5970998	0.3921461	1.5937796
ANGPT4	0.7112069	-0.5690012	-0.9390764	-0.027983665	-1.4464817	-0.31005287	0.045719147	-0.79873276	1.846098	0.33678675	-0.046850204	-0.6932974	0.3954606	-0.04482174	1.1585879	-0.4791336	1.0713315	1.1069555	-0.8062334	0.651628	-0.051906586	-0.71258545	0.7769351	-0.259367	0.08680916	-0.6291084	0	-0.027983665	-0.03515148	-1.1056623	-0.70490074	-0.19454002	-0.7090683	-0.084843636	-0.76833344	-0.3748436	-0.17427921	0.29317427	0.8936081	0.62798405	-0.4464817	-0.13192654	0.26901197	0.05601883	-0.007827759	-0.59556293	0.6919174	0.31709576	0.34407568	-0.30201054	0.07023239	0.525002	-0.39169407	0.41416597	0.25833273	0.6320329	-0.15137482	0.34142065	0.29445744	0.033885002	0.9963417	-0.14476395	-0.29392338	0.81049824	-0.27890682	0.19286966	0.021615982	0.2157793	0.6673322	0.4623785	1.664012
ANK3	-0.65325466	0.920731056666667	0.374192866666667	0.37371667	-0.839785423333333	0.35835821	-0.449259756666667	-0.945654073333333	0.521510443333333	0.9159619	0.867181766666667	-0.41736015	0.718704383333333	0.194732354666667	0.43638657	0.043008166	1.26278734	0.6992405	-2.0156773	0.443037566666667	0.500497826666667	-1.00725398333333	-0.765842286666667	-0.3166453	0.179399466666667	-2.25235336666667	-0.485079443333333	-0.174375543333333	0.64483707	-0.285597	-0.18478028	1.37156693333333	0.27113104	-1.58210546666667	-0.323205946666667	-0.614092838	-1.09508179833333	-2.64064512333333	-0.760053966666667	-0.449677286666667	-1.21173254666667	-1.68489645	-1.18717018666667	-1.41389831333333	-0.508144066666667	0.308730136666667	-0.4554143	0.9439289	0.434594316666667	-1.10543329133333	-0.641091666666667	-1.09431732	-0.343255663333333	-0.477760313333333	0.122182545333333	0.0825306576666667	-0.0908753083333333	0.548530413333333	-0.983482033333333	-0.34562269	0.1899492	0.126239933333333	-1.73822722333333	0.406898987333333	0.07422987	-0.19046178	0.430830963333333	-0.51029253	0.637579756666667	1.8372763	0.1661183
ANKRD22	2.0471272	-1.5980372	-2.1395426	-0.70480394	3.1615477	1.558486	3.1137228	0.8698902	-0.13496447	-0.1182189	-1.1001625	0.9569206	-0.36596298	1.7860785	-2.6404605	3.3739786	-1.3894606	-6.3126793	2.1690235	-1.9250278	-2.0419254	-2.0856419	0.5550089	-0.74236345	-1.9473948	4.4754066	2.8346853	-0.115805626	-2.3337712	1.6006327	2.74475	-0.43029165	-0.087592125	1.7606678	0.40560913	-1.3155069	-1.9271574	1.4327254	2.416195	-3.3322191	3.2384167	5.4153223	2.6299167	-1.5927868	0.6951065	2.235219	0.4038539	-1.3965611	1.1348681	0.001503944	2.4905882	0.8991332	-1.9213691	-0.41002512	-2.00345	-1.2177463	1.995615	-0.007824898	-2.3281646	2.252143	1.3704729	1.3877602	0	-0.3669157	0.35945034	-0.3114829	-0.932044	3.7536821	-2.7343807	-6.1092596	2.3211927
ANKRD55	-4.5530214	0.738523	1.6464906	0.316967	-1.0085373	-0.72879124	-2.2527251	-1.2816014	1.7360215	1.7660451	0.62555933	0.68903255	0.8844485	0.123491764	-4.1056404	1.2692628	-0.298079	-0.38248587	-1.0874681	0.6424279	-0.81230927	1.0047536	-0.71910906	-0.6470785	0	-1.723412	-2.4698124	-1.0633931	-0.9910407	0.50892687	0.94525576	1.7359881	1.0867238	-2.554656	-0.47414112	0.5245776	-0.20249367	-1.1130729	0.32286644	-1.2786922	1.7766271	-0.49528837	0.23840332	-0.5147228	0.102983475	-0.59066486	1.5937128	1.0917864	-0.78572655	1.5317931	-0.42581177	1.2872968	0.77557516	1.0187602	-0.17617321	-0.16052055	-0.9685197	0.5447979	0.26863432	-2.1859493	0.34682322	1.7034473	-0.7001705	-1.8243735	0.54034376	0.3632698	-0.10562134	-1.0884471	1.4502277	0.87410736	-0.91371584
ANXA3	-2.8893962	-2.4471383	-3.9547167	3.0466647	-0.23972988	-1.2553043	0.48951006	0.30664206	1.960463	2.0581117	1.5022936	-2.0308661	-1.8266311	0.14117146	-0.40639114	1.6884475	-2.5292716	-0.35614395	-2.1741757	-2.948975	1.7568812	-4.3131886	0.9939554	1.6157632	2.6379833	0.6626797	-1.3989692	-1.1956272	-0.25724316	-3.6358767	1.7367029	-3.7951431	-4.3096714	0.25001287	1.1293144	-1.0119724	-0.988286	0	3.223742	1.7822685	0.338346	1.457295	-1.8461642	-3.5445843	-3.6084309	0.47625923	-3.7566824	-3.2835073	3.045426	-1.8669901	-3.5303707	-3.075601	2.675879	-3.1864371	0.69335365	0.7207291	-0.21592474	1.7042913	1.4380155	3.4656029	2.1718426	1.5326176	3.1487741	0.79485774	-0.8795099	-2.7296615	2.2023726	2.3965359	-2.933271	-3.1382246	3.6722183
AOC2	-0.450727286666667	0.27101439	-2.10101066666667	1.28463616333333	0.926953766666667	0.918655393333333	-0.173608766666667	-0.61781072	-0.760633646666667	-0.825147466666667	0.18119065	0.0290263333333333	0.55159182	-1.206755962	-0.00334626666666667	0.729554166666667	1.91892036666667	1.1319263	0.23397985	0.291691333333333	0.723744223333333	-0.7483492	1.96075836666667	-1.11263464666667	-0.330904796666667	-1.04682240666667	-0.342123649	-0.0411658366666667	0.48901987	0.0733776133333333	-1.86683496666667	0.958868676666667	-0.55918265	-0.190136293333333	0.529525266666667	-0.281599646666667	1.12097281333333	0.65351184	0.838983196666667	1.0178338	-0.322422366666667	-1.29386076	-0.118946243333333	-0.33580208	-0.057667402	0.8547301	-0.34904988	1.29020883333333	0.49709421	-1.46394476	-1.09170185166667	0.9079323	0.838146526666667	0.9469199	0.435705826666667	-0.529901366666667	0.322801913333333	0.3010106	-0.86747677	-0.0822146816666667	1.18341248666667	1.03140511666667	-0.88170225	1.44874333333333	0.561482583333333	-0.96906456	-0.645175966666667	-0.3867976	0.908028933333333	1.80850716666667	1.57345263666667
APOBEC3A	1.4471498	-0.04517269	-0.075754166	0.8047199	-0.15309715	-1.0193882	1.7958899	-10.557645	0.82171726	0.8594575	-9.805762	0.060530663	1.3041921	0.9630432	-1.1640291	0	0.74224424	0.6923399	1.0931997	2.2924209	0.32142448	-0.5065794	-8.981977	-10.018279	0.54561234	-10.3880205	-9.758912	-9.786896	1.3349619	1.2478647	-1.1186295	-0.6717539	-0.4145975	3.7847357	-0.40209007	-1.3351221	-1.149538	3.104854	2.0844498	-2.2942462	-0.2983532	0.7818527	-0.8851619	-0.21867466	-0.4486494	-0.9714184	-1.2045298	-0.009065628	1.0209384	-0.02736187	1.5963755	0.64659166	-0.5473509	-9.344746	-9.50058	0.7928777	-0.13056755	0.7191148	1.2643166	1.5712585	2.1963453	-0.1517973	1.7464056	2.1882563	0.7420645	1.7587008	-0.001909256	4.157112	0.18570757	0.9158411	-6.9573965
APOBEC3G	0.13472795	0.038137436	0.041819572	0.7355728	0.39914417	0.004562378	0.21409702	-0.49885845	-1.0657864	-0.8237033	-0.17032623	0.9669466	-2.0984077	-0.12706947	0.2587533	0.9436741	-1.0960183	0.38258934	0.7812195	-0.87493944	0.14234257	-0.6174259	-0.14980364	1.1368408	-0.85773945	0.7044573	-0.41862965	0.19660187	-0.625967	0.31876183	-0.7351637	-0.9862013	1.0254984	-0.45964718	0.3809061	0.9559355	1.0188551	-0.2182231	-0.09683037	1.0019722	0.6728926	-0.14239693	0.6550565	0.114658356	1.279088	-1.0459089	-1.4688902	-1.7357464	-0.5191016	0.5489998	-0.7380848	0.668653	0	-0.9107356	-0.52518225	-0.72943544	0.3044958	-0.4205203	1.34653	-0.25941277	-2.4016361	0.7247257	0.8685398	-0.5408459	1.0820303	0.14438677	-0.08761978	0.008933067	-0.7199292	-1.4422235	-1.0332155
APOE	-0.07174158	-1.3519497	-1.7220249	1.5109959	-2.2294302	-1.0930014	-0.73722935	-1.5816813	2.3230162	2.3193731	-0.8297987	-0.89128304	0.87554646	-0.82777023	1.6386738	-1.2620821	4.175908	3.5870414	-1.5891819	2.5911455	0.23553419	2.411357	-0.006013393	-1.0423155	1.9126701	0.82060385	-0.40443707	-0.81093216	-0.8181	-1.8886108	2.6414337	3.168189	2.6617885	3.2365446	1.3747177	2.4975595	0.042772293	-0.48977423	0.1106596	2.9825392	-1.2294302	2.138236	-0.5139365	1.5949984	2.2271457	0	-0.56051636	3.4883435	0.63151646	-1.084959	-0.7127161	-0.2579465	1.9128203	2.7186804	-0.52461576	-0.15091562	-0.9343233	3.1554074	-0.48849106	-0.7490635	3.69882	1.1766243	-1.0768719	0.027549744	-1.0618553	-0.59007883	-0.7613325	2.3007274	-0.11561632	3.3000164	0.88106346
APOL3	0.4280731	-0.39791584	-0.6039373	0.171141445	1.47064366666667	0.0486469266666667	0.00806650566666666	-0.273239613333333	0.638299315	0.168151536666667	-0.125571728	-0.0561188133333333	-0.294577276666667	-0.0390958766666667	0.314631609	-0.805184533333333	0.9308942	0.706443613333333	-0.184996923333333	0.13954321	-0.517646475333333	-0.254395326666667	0.149272753333333	-0.550859143333333	-0.61182148	0.937047	0.7888759	0.801973803333333	-0.113883336666667	0.0280412199999999	0.0819935866666666	-0.23081653	-0.489355883333333	0.276259101333333	-0.263458726666667	0.277118053333333	-0.111795741333333	-1.05620782666667	0.760024066666667	-0.82741707	-0.466657006666667	-0.137924513333333	0.189776733333333	0.0806032833333333	0.151529628	0.0568561566666667	-0.0743137966666667	-0.41294318	0.076448599	-1.59840903	0.0687050833333333	0.56422456	-0.268349966666667	0.1160024	0.155740896666667	0.875523246666667	-0.121179573333333	-0.209669316666667	0.0412626266666666	0.295822627333333	0.01899847	0.258366416666667	-0.07478476	-0.134408633333333	-0.074492295	0.340292764333333	-0.783840826	0.985208833333333	0.527231543333333	0.51278893	0.1960446
APOL4	0.473320715	-0.22098255	0.6512742	-0.0661979	1.48414136	0.204095125	0.07019352	-1.00286915	-0.423816435	0.47414055	0.7782059	-1.64887667	-0.7156385	0.4652898165	-0.982975735	0.65951012	-1.301718235	-0.43563855	-1.3201208	0.38803196	0.346507547	-0.762694115	-0.900884625	0.653864145	0.27140451	1.99166225	0.2697513	-0.685637475	-0.7392876	0.372781515	1.007553325	-0.1614792385	-0.74171281	-3.4016559	0.1814022055	-0.0297904	0.0663004	-3.023638	-0.339043855	-1.7648299	-0.56885485	-0.5412073	-0.96685645	0.1082528	0.33193755	-1.495930175	-0.19759513	-0.87575265	-0.7204263	1.148133945	-0.7376189	-0.2940681	0.18204235	-1.468698	-0.98564075	0.611299535	1.3027289	-2.2326782	-0.5394627825	0.72296549	-2.32047055	-0.7863276	-1.8942559	1.3800247	0.00685978000000001	1.3088622	0.6430621	-0.29294252	0.678195835	0.726006265	-0.1618739
APOL6	0.34751463	0.26238108	-0.035652637	-0.282588	1.5458512	0.7415037	0.6675782	-1.1158285	-0.036612988	-0.90843916	0.057626724	1.293076	-0.5805125	0.35393333	-0.91360044	1.3321633	-2.602498	-0.05650091	0.54951334	-0.7069993	-0.09807491	-0.42573977	-0.57496643	0.5024009	-2.1740813	1.6125941	0.40670872	0.50491714	-0.7602062	0.3978696	-0.06437111	-1.1372876	0.6981368	-0.13101196	0.5190511	-0.025789738	-0.5584121	-0.6270113	1.1696391	-0.088406086	0.4943986	0.7778077	-0.89150333	-0.6431966	0.3360572	0.5137963	0.28879023	0	1.4356575	0.39555693	1.1381836	0.7079959	0.103468895	-0.5540714	-2.1344028	-0.0607934	1.7421775	-2.0239644	0.31977606	1.1155639	-0.93884563	0.8332925	0.29335785	-0.18368769	-0.41321707	-0.3222623	-0.8812618	1.8021855	-1.1706672	-0.96529055	0.83070374
AQP9	2.7647758	1.507762	-0.37454128	0.5447407	-0.04578495	-0.3078251	0.41885948	1.2596874	-0.6815481	-0.50485754	0.8841276	-0.44685078	0.20369959	0.28669453	-1.6158452	0.26186657	-1.3908896	0.14661884	-0.2907381	-0.2818961	-0.58993053	-1.9625454	-1.049149	-0.5895767	0.71699905	1.1835747	0.526454	2.0779133	0.24747467	-0.4171772	-0.74366665	-1.083149	-0.15736866	2.092206	0	-1.2513561	-1.4195395	0.81120825	3.5645533	-0.44985294	0.6030531	1.5918732	0.21861124	-0.3226471	0.011647224	0.27019596	-0.08358288	0.29958916	1.2312045	0.01185894	0.5771475	1.8505149	-0.6380472	0.44687605	-0.6329894	3.4536576	-0.46639347	-1.062098	-0.10362053	-0.48346233	-0.8801203	-1.0679684	-0.4918909	1.5925198	-0.6621628	1.8859649	-0.23141003	2.6473703	-0.6831641	0.07908726	3.92803
ARHGAP22	-0.2048626	-0.9246936	-2.6280122	-0.08721876	-0.035313606	0.04023266	0.35109234	-0.4539857	0.9550047	0.46652126	-1.4206901	0.28907776	-1.5956593	-0.15258646	-0.7246165	-0.0300498	-0.8514013	-3.3227372	-0.19153214	-0.19310236	-0.85916233	0.833796	0.38933325	-0.5750437	0.067400455	0.9423847	1.1200414	-0.38367605	-1.2370386	0.6792197	-0.58485985	-0.5502324	-0.45005083	0.80168486	0.21760416	-0.5094323	-0.4172716	0.074985504	0.40581226	-2.377211	0.2746415	0.07919645	-0.046664715	0.44717646	0.3644004	1.4665971	0.63186693	0.47552538	-0.74858236	-0.4443555	0.003636837	0.20932531	-0.5734596	0.92637014	1.1972609	0.009694576	0.1961441	0.75391245	0.0639205	0.90315914	0.18908596	-0.2988224	0	0.6086111	-0.04963684	0.054408073	-1.9280839	-0.8844123	-0.16479826	-0.97683716	0.9750762
ARID4A	-0.823736046666667	-0.211975573333333	0.557788216666667	-0.235343616	-0.46427632	-0.266772746666667	-0.128450712	-0.202324553333333	-0.151939074	0.270270513333333	0.30259545	0.157189370333333	0.0830519976666667	0.179440973333333	-0.36552445	0.01781845	0.0943803773333333	0.9300774	-0.277754783333333	0.52453915	0.34522057	-0.640197916666667	-0.153690333333333	0.337327003333333	0.186376573333333	-0.172505376666667	-0.267461296666667	0.596240682	0.219985166666667	-0.501065893333333	-1.0262939	-0.157609464333333	0.6083339	-1.166011	-0.611780633333333	-0.5807376	-0.446218324666667	-1.1986294	-0.9919799	0.942354846666667	-0.14744091	-0.8132	-0.662873266666667	-0.23258686	0.143898805	-1.0549898	0.369210396666667	0.2905043	0.169367315333333	0.39594396	0.46643003	0.356658933333333	0.597374923333333	-0.233309275	-0.202702206666667	-0.658014133333333	0.593569766666667	0.444728206666667	0.690112916666667	0.0180687906666667	0.455776686666667	0.147868952666667	0.60934639	-0.447048036666667	-0.241858801333333	0.0281510343333333	-0.18235906	0.1385479	-0.0270346	0.224575998666667	-0.951925616666667
ARNT2	2.7080636	-1.3794994	1.7486763	-0.8384819	-2.25698	-1.1205511	-0.086707115	-1.609231	-0.89039993	-0.4737115	0.3442855	-1.5037956	-0.41503763	-0.85532	3.3660116	0.55836487	2.4624672	1.4339609	0.520772	-0.15887022	1.965414	-1.5230837	-0.033563137	-0.39179325	-0.7236891	-1.4396067	-0.5474639	-0.8384819	-0.8456497	1.6322756	2.2711973	2.4674497	2.089243	2.9921837	-1.5788317	2.6626549	2.5636587	-0.517324	4.1874466	3.3782008	-1.25698	2.8231096	2.7512956	2.5235052	1.2860107	-1.4060612	-0.96657753	-0.49340248	-0.46642256	0.7750163	2.6657267	-0.28549623	-1.2021923	-0.39633226	-0.5521655	2.1143165	1.6230898	2.4943962	-0.5160408	2.967548	0.18584347	1.9126344	-0.42634964	0	1.6110344	-0.6176286	-0.78888226	2.0140905	3.3293219	1.9149146	4.826206
ARRB1	0.0560107235	-0.827105985	-1.39780665	-0.427892685	0.80086087	0.21681404	1.6023879	0.312285425	-0.076939107	-0.66116975	-0.612796775	0.53185368	-0.113574981	-0.20004463	-1.80785465	0.29501343	-2.10771275	-1.71189995	1.0305591	-0.37893247	-0.56992769	0.13818121	0.77212477	0.0402460095	-1.2395735	1.20687485	1.27517225	-0.0441412915	-0.773846135	0.75317573	-0.0163698185	0.0747160915	-0.247717385	0.0126256945	0.553121075	-0.239846705	-0.21563387	0.250427245	0.39397669	-1.60716655	0.035547255	0.7348528	0.188187125	0.199814795	0.0706200575	0.711378095	0.117960755	-0.531048765	0.122628687	-0.32142067	0.6546645	-0.047214508	-0.17809153	0.28162098	0.2509408	-0.464933875	0.73983	0.71990918	-0.11663675	1.00189975	-0.293335915	-0.6559601	0.24826193	-0.1556849475	0.0223164555	-0.09341097	-0.538849355	-0.43844843	-0.563892605	-1.4822109	-0.00186944
ASF1B	-2.4756289	-0.7875457	-5.327546	-0.43460083	2.5850086	1.6590295	2.1281118	-1.0333972	-0.07605362	-0.21373987	-2.233686	0.5934844	-1.5870166	-3.4332914	1.9157958	0.4434638	1.0404139	-1.2458906	1.5681767	-3.7368417	-2.089879	1.4914017	0.9972749	-0.93634176	-2.0689998	0.20352554	0.95493793	-1.0379419	-1.3192844	1.311934	1.2624211	0.9715791	0.104095936	-0.79524136	0.94962883	0.41858435	0.5706501	-2.1318212	0.48699117	-2.622982	-0.26813602	0.7870326	0.66190195	-0.2534995	0.33162308	2.7177935	0.9632454	-0.07137394	0	-0.2376213	0.5644059	0.33816624	-4.1952014	0.121620655	1.7027531	-1.7208128	0.46465683	-1.047049	0.4042387	1.3347144	0.95836926	-4.5332336	-0.5285878	-1.2560434	-0.3745947	-4.1956	-0.67755413	-1.5404224	0.6222701	-3.9260912	0.379879
ASGR1	0	-1.2818217	-1.210588	-0.53846884	1.1497836	0.73591566	0.72121096	-0.63659525	0.4874797	0.61857224	0.06996679	0.6454358	0.29585457	0.5363469	-2.5286226	0.54366446	-3.5865636	-3.0338807	0.15573359	-2.242196	-0.031049252	0.13302565	0.03447342	0.4818511	-0.18529749	0.9771962	0.90741587	-1.6399779	-0.43403387	1.3164487	-0.106709	-0.64792013	-0.6689172	0.22834253	1.3938775	0.008007526	0.22522688	-0.88136864	-0.3802848	-3.5539908	0.9433427	1.3620257	0.42806435	1.1490912	0.8546815	1.8212056	0.5277171	-0.7586026	0.36671162	0.660377	0.9953122	-0.2166357	-0.11830759	-0.60020447	-0.42359924	-0.56454754	-0.2724309	-0.008710861	-0.7219043	1.7393451	-0.5897832	-1.1370778	-0.015654087	1.0707812	1.1460204	-0.07666206	-0.15775347	-0.81158686	0.28459835	-0.90841436	-0.8860793
ASGR2	0.816501776666667	-2.02728253333333	-1.564287	0.468140906666667	-0.511397693333333	-1.26662030666667	-0.5035615	-0.348993773333333	-0.0299058	-0.0644752183333333	-0.774153536666667	-0.48374765	0.2846516	0.134753386666667	-1.8927273	-0.845521633333333	-3.06106908666667	-1.87418062333333	-1.6243615	-0.9746523	-0.257478236666667	-1.24801563333333	0.924659423333333	0.0261877533333333	-0.37498951	1.61501007333333	1.10108835	0.300812243333333	-0.681401554666667	0.0305116933333333	-0.0137279733333333	-0.803615566666667	-0.5898824	0.219868966666667	0.246559146666667	-0.71788564	-0.60334252	-1.85365913333333	-1.50153794666667	-1.58863736666667	0.880075466666667	1.42806213333333	-0.836178303333333	0.215704124	-0.549698993333333	1.23608047166667	0.453381386666667	0.335292505333333	0.412994944333333	0.0536821706666667	0.477622826666667	-0.0992464933333334	-0.0950295	-0.673081066666667	-0.385437023333333	0.57017994	1.09343179	0.9787669	0.112287996666667	0.412137506666667	-1.32581295333333	-0.168730113333333	0.649584623333333	1.64489523333333	-0.258908113333333	0.087379615	-0.249883973333333	0.29475212	-0.308618386666667	-1.10112	0.965841686666667
ASPHD2	-0.51522636	-1.3554673	-0.8061371	-1.0889697	1.163701	0.7669301	0.65991926	-1.067451	-0.07820654	-0.3395896	-0.7772217	0.6700134	0	-0.35253477	0.25523138	0.21467304	0.11175966	-0.065882206	0.86345387	-0.8389902	-0.730247	0.47368145	0.5111728	-0.30759668	-0.8992801	2.0444345	1.6170063	-0.5893359	-0.7881141	1.0439825	1.1428814	-0.5932355	-0.3844638	0.2631092	1.1353369	0.009321213	-0.28611994	0.22705412	-0.664124	-0.7919159	0.33782196	0.9744477	0.6662922	0.03171873	0.616766	1.4597168	0.01007843	-0.47149038	-0.5777774	-0.18370628	0.7279024	-0.72460794	-0.5035348	-0.1894865	0.005799294	-0.5944004	1.1673326	0.22692251	-0.04088211	1.0873904	-0.35928488	0.08875656	0.0655632	-0.34855986	0.16064692	-0.40519476	-0.32930422	0.4597087	0.3822446	-0.7727027	-0.5624213
ASRGL1	1.4876995	-3.5040035	-3.8740788	-2.962986	1.85883	1.0840683	1.2886348	-3.733735	0.307024	0.66481876	0	2.0270524	1.1272144	0.9270668	-1.7764144	0.763782	-1.8636708	-1.8280468	2.3075233	-2.2833743	1.1989574	1.2878718	-0.72510767	-1.12398	-2.8481932	2.8144011	3.1246123	-2.962986	-0.677372	3.0307975	0.24762249	0.118385315	1.1837482	0.83813477	1.7593708	-3.309846	-3.1092815	-2.641828	-0.15386915	-2.3070183	1.6003685	0.6223707	0.6414385	1.5869913	-0.3340206	1.7059274	0.2874298	-2.6179066	-0.5205374	0.771976	2.7410798	1.3014946	-1.4786997	-0.14232445	-2.6766696	-0.924458	3.1034474	2.0152278	-0.87501	1.9717116	-1.9386606	-3.0797663	1.197339	-2.124504	0.32214403	-2.7421327	-2.9133863	-2.719223	-2.2676702	-2.4726238	-1.2709904
ATHL1	0.3306384	0.88210773	0.056336403	-1.4360533	-2.1008453	-0.7377806	-1.2934456	-0.2510004	2.5317106	0.92180395	-0.6196375	-1.8495417	0.7481971	-0.33611965	0.10145807	-1.1445885	2.8386302	1.0632467	-0.9052582	0.22915697	1.052311	2.3174505	1.1570039	-0.51670647	-0.09968662	-2.8559523	-0.35911274	0.12906933	-1.3818502	-1.4599342	1.3834372	2.120741	0.095807076	-0.1305027	-1.1265802	-0.88784504	0.10871887	0.045645237	-0.35135937	1.1508455	0.8272219	0.635293	-0.49203825	0.8069658	-1.1440525	0.53343296	1.2153015	1.0661974	-2.3608832	-1.6774912	-0.347723	-1.6798921	-1.5712938	1.9294915	0.69804144	0.07661009	-2.956561	0.32568502	-2.0304337	-2.635429	1.6212978	-0.58068657	-3.047216	-2.9148498	-0.77505493	-0.35483694	0	1.055996	0.6838517	1.6287241	0.7904749
ATP2A1	0.7190347	-0.56117344	-0.93124866	-0.020155907	-1.438654	-0.3022251	0.053546906	-0.790905	-0.07207394	0.3446145	-0.039022446	-0.6854696	0.40328836	-0.03699398	2.1664157	-0.47130585	1.0791593	1.1147833	-0.79840565	0.6594558	2.248703	-0.7047577	0.78476286	-0.25153923	0.09463692	-0.62128067	0.007827759	-0.020155907	-0.027323723	-1.0978346	-0.697073	-0.18671227	-0.70124054	-0.07701588	-0.7605057	-0.36701584	-0.16645145	0.30100203	0.90143585	0.6358118	-0.43865395	-0.12409878	0.27683973	0.06384659	0	-0.5877352	-0.14825153	0.32492352	0.35190344	-0.29418278	0.07806015	0.53282976	-0.3838663	0.42199373	0.2661605	0.63986063	-0.14354706	0.3492484	0.3022852	0.04171276	1.0041695	-0.13693619	-0.28609562	0.818326	-0.27107906	0.20069742	0.02944374	0.22360706	0.67515993	0.47020626	1.6718397
ATP2B1	0.4879851	-0.64446785	-1.543973918	1.3155463	-2.207049325	-0.146149165	-0.482783555	2.5001707	-0.75277994	0.715328435	1.8927326	-0.35120296	1.95202565	-0.6713748	0.15915895	-1.439819815	1.44915771	0.25168607	-1.63037825	-0.41405727	-0.508801685	-0.168469425	0.31343195	0.05954361	1.56475115	0.2642298	-1.22979165	1.99859305	1.70721005	-1.814382535	-1.1619487	-1.21914911	-0.685807445	2.3267343	0.71359302	0.34517005	0.499023425	1.261883975	1.5249128	0.334876055	-0.9411173	1.4387617	0.0435617	-0.304940215	-0.64968658	0.1304662	-1.446043025	1.9288969	1.7217517	-1.52253155	-0.93546677	1.2169702	0.74928688	-0.8574399885	-0.363971	3.54434705	-0.2239089	-1.1414213	-1.10088017	0.3843756	0.1333985	0.2721963	-1.55794813	0.46070195	-1.5650773	-0.1845369	0.039405345	0.95992015	-0.48791694	-0.15947295	2.61754765
