GeneSymbol	GSM1008060	GSM1008061	GSM1008062	GSM1008063	GSM1008064	GSM1008065	GSM1008066	GSM1008067	GSM1008068	GSM1008069	GSM1008070	GSM1008071	GSM1008072	GSM1008073	GSM1008074	GSM1008075	GSM1008076	GSM1008077	GSM1008078	GSM1008079	GSM1008080	GSM1008081	GSM1008082	GSM1008083	GSM1008084	GSM1008085	GSM1008086
GATA2	433.10432	328.44533	354.25414	430.98846	349.97794	425.29763	618.48707	460.93371	486.13102	398.84219	427.12848	432.47533	413.58337	442.90929	369.39205	520.81017	578.17152	496.60218	378.47912	430.00884	410.85078	369.73901	386.52392	404.92797	441.56894	334.92891	348.93998
GBP1	394.2751	608.16067	979.85009	688.51475	904.38476	612.75029	1473.53148	2723.09205	487.609	1780.74485	354.33618	612.41187	767.30418	518.832	1142.59808	547.30406	400.76825	748.13237	735.34751	1025.97036	1267.32564	888.22279	1054.96306	1393.66921	418.0345	722.43587	3693.01284
GBP5	530.88488	709.90424	1122.91967	839.31964	1064.3383	1012.73341	2262.48021	2664.23726	712.06667	3046.71888	900.22261	1222.14467	1397.7771	686.80232	2076.97112	933.43069	593.27417	1158.75845	794.16918	2376.63998	1614.40987	968.54798	1107.9944	1897.31573	510.51727	1147.1446	5369.7674
GCH1	119.47844	147.37877	302.59284	277.99184	413.79799	174.7699	266.32267	801.74279	170.72813	338.10352	151.27637	199.66369	393.09916	189.38123	371.30593	146.11842	112.98243	211.41843	243.49259	211.83151	273.12759	346.39092	506.72197	427.14973	185.75081	225.07748	863.4414
GCNT2	44.15622	42.87289	46.70648	57.75974	79.43443	53.95841	66.98814	74.37613	65.03825	47.67779	45.73313	37.38811	50.57605	44.60302	47.05831	40.7679	43.7551	45.01207	57.60482	40.04456	49.28746	93.11258	56.3136	59.68038	45.98277	35.92171	48.77891
GFI1	231.62086	429.9002	444.99927	294.45575	244.39807	218.51626	341.50698	211.52571	261.50823	384.00995	409.23017	287.82825	332.31342	158.79186	238.37364	217.31012	319.81039	263.43455	307.20362	278.03131	282.18459	285.04037	262.5296	166.05464	168.26328	178.92271	181.19987
GFOD1	546.03362	342.38068	336.31281	506.86137	234.40679	373.56363	418.14559	339.35795	646.2727	418.5345	715.53382	390.23964	398.11487	351.84319	323.3166	393.55264	397.28576	428.9164	319.72254	434.15169	359.65886	373.92282	423.37022	347.38574	460.86599	432.57861	250.21552
GGT5	303.16773	209.62974	186.38177	251.25455	170.09832	228.59958	203.28991	174.39419	237.51889	218.68607	303.99072	221.24757	203.2257	258.69435	221.90388	235.46161	229.82548	195.82663	207.82893	284.60465	237.19951	179.94079	212.15333	201.89928	256.50254	281.67365	192.69507
GIMAP4	639.75229	992.49225	1189.77674	1032.59541	989.46072	826.34853	1043.33795	1541.87109	575.8903	1031.313	619.61913	814.91371	933.8966	749.17463	880.72347	618.54905	752.52911	898.66261	778.4022	665.84129	869.34776	1163.27014	886.31639	760.09041	680.5774	727.64266	1106.31537
GIMAP6	429.69044	573.54041	654.98681	514.71444	429.38685	396.86442	589.97049	595.15942	400.71353	427.47919	377.95741	368.98883	545.21889	340.58383	409.76548	400.0392	526.63826	413.86303	438.06591	289.35571	418.245	538.51927	475.92726	262.78328	285.62513	297.18031	247.51368
GIPR	182.73601	182.11215	152.18911	168.15844	111.50652	151.55341	125.77553	118.47357	192.50011	163.25867	239.7544	140.01658	123.7405	142.78341	142.28631	150.8324	133.81736	158.33568	125.44847	213.9055	165.12457	109.64274	131.92109	129.36025	151.85646	189.35102	143.46453
GJB1	65.10444	80.08814	73.26623	46.53595	56.75777	51.63614	55.68383	44.18727	75.04743	64.13148	83.42281	77.96374	42.45068	64.74917	64.30992	55.51098	50.22285	65.57303	69.13874	78.79008	69.97427	41.66547	59.02472	48.90051	48.23499	57.90012	35.10402
GLRA1	26.18411	18.32059	13.88653	19.90812	17.83544	15.41963	14.10028	18.93417	19.74167	21.47696	19.90007	27.5797	15.02369	17.18828	21.54265	21.72386	19.93216	22.79684	15.45418	25.18487	19.27155	22.75262	17.33509	21.05817	15.95164	16.18627	21.57818
GLRX2	43.37939	42.63274	64.49309	95.14858	66.44554	48.20276	61.70407	71.37829	60.11513	55.2392	39.83647	40.16088	85.07956	43.57265	47.49312	53.45539	41.40216	64.34858	55.12332	39.62145	51.15264	84.77645	50.99608	57.04301	75.47844	52.76836	58.68294
GNG7	656.86473	582.24293	789.07646	672.36143	659.66635	348.76258	410.41991	357.90196	494.80922	696.41547	562.30825	535.3083	499.81579	460.62565	390.19644	545.54641	514.80208	510.92198	674.62823	437.80099	519.49382	606.71812	464.02676	397.93472	539.42096	510.62676	319.077
GNLY	1733.18463	2483.29902	3151.64968	2612.60941	2398.78455	1211.52724	2679.04667	1865.38461	1763.94603	1781.00914	3195.03544	2566.80996	2488.22898	747.97867	2340.00309	1373.96324	2590.00425	2245.67159	1542.34983	1090.17939	2241.97975	1763.72296	2354.80138	526.90731	1348.6411	1997.98706	437.85754
GP5	230.12816	247.39804	228.66646	270.13009	263.92325	208.8767	210.93681	247.25644	272.22188	268.89365	254.8654	284.38054	237.71378	283.0018	262.96793	295.56517	271.80115	246.97995	263.4248	224.06502	250.97359	228.14119	255.10041	279.40051	288.53061	235.63583	255.7817
GPC4	79.06103	58.894	54.45692	54.74688	55.98408	77.74828	52.02707	67.86159	66.99579	51.82521	73.59951	56.94129	52.73153	87.60305	74.91679	79.61974	62.74784	73.05983	74.97097	94.16835	64.69905	50.55122	62.87779	70.58304	76.50052	77.75159	67.27528
GPNMB	161.13471	174.30145	163.29796	215.61847	247.57353	192.85423	205.79565	215.68845	210.31446	167.10692	183.07382	219.54526	218.94702	214.02544	208.89363	223.72504	221.62435	178.71178	195.40197	239.57913	180.23244	220.44977	195.89369	221.10815	224.23114	175.26224	216.83485
GPR1	76.89434	133.95798	94.82745	106.19323	110.26305	103.63902	91.25822	129.36923	123.56002	119.38837	120.88753	128.7118	105.4522	137.42094	114.74904	139.32879	117.64509	125.89757	93.02529	139.47116	110.51815	137.30392	109.4428	126.26357	134.13161	108.56527	114.25512
GPR171	243.41105	273.40546	576.55224	709.24419	462.12335	230.36075	405.71113	471.86074	228.65713	275.38957	127.03898	254.72475	655.45116	330.19176	214.60577	174.33157	169.6381	268.63379	259.94902	134.87322	246.91581	672.41043	284.79086	267.8106	227.57621	316.22843	314.46453
GPR18	178.80015	177.56197	389.86598	504.23337	398.45851	210.42619	210.84031	264.30635	164.6807	204.61954	116.68112	143.48716	431.21709	268.58238	183.87148	188.48886	152.26301	228.42925	241.63153	64.36487	149.25709	457.32243	221.57917	148.744	200.93591	278.83034	156.14148
GPR183	594.87021	425.98083	509.57497	868.40573	492.12039	506.16009	327.26912	496.02018	417.21689	335.86553	359.37501	259.57317	720.70212	577.2126	337.74362	428.91582	370.4522	494.83515	285.52329	267.13079	368.40751	680.92948	406.02608	280.46278	533.3636	697.42014	233.80803
GPR19	40.83814	44.91104	47.44666	35.17688	38.05445	25.07747	36.47137	5.77988	26.46373	49.41476	45.27331	41.89043	35.75308	22.62747	39.62622	32.78166	39.56055	25.88882	40.78172	19.51755	52.79586	39.09683	23.13075	27.05273	14.94197	32.9748	7.34263
GPR25	268.39493	362.76483	334.42225	269.14668	280.00586	280.67341	276.93325	305.40862	257.84968	325.80286	324.69513	383.29506	312.12254	287.53442	291.44101	272.59231	359.60452	277.6173	268.17054	318.63703	319.65449	241.64466	217.92558	276.54121	216.10034	244.47855	262.19378
GPR65	740.36034	450.38916	1019.6443	1307.70523	1126.75375	551.51691	660.80515	1299.5084	540.12788	735.34669	425.89054	755.7825	1309.17208	631.90284	691.21133	498.7441	282.16874	676.89976	754.89192	563.66842	911.09793	1161.42333	664.49588	1038.35499	777.80263	1139.84165	1566.37239
GPR97	1404.08389	1169.59471	1213.65913	838.44388	1049.59888	720.72252	1575.33415	1635.15184	1079.45564	1508.0794	1154.03191	1669.35704	892.6815	1079.0997	1191.01493	733.44919	593.3002	784.40705	2503.43491	1628.0793	2631.71343	557.79334	992.58404	2118.86912	1189.76884	1476.53408	2203.59689
GRAP2	507.40787	640.84255	636.63255	548.60621	720.98099	595.94521	672.79675	397.15459	579.33793	639.00163	650.13804	598.72821	657.60638	544.47375	674.48044	715.84336	605.04609	600.49666	1007.12708	391.77924	519.69406	742.19222	766.32134	677.60698	752.93166	508.33391	514.33147
GRIN3A	25.0566	24.14682	21.48567	26.94432	35.16487	29.28931	30.46368	50.18681	26.94235	31.00616	26.16191	23.09439	29.22217	24.87401	34.73463	33.5031	24.61704	30.01593	18.8536	34.56356	25.80066	25.87569	38.50538	37.66508	29.2238	22.40074	52.25792
GSTT1	171.87531	136.83298	141.4714	173.17205	122.83742	116.01238	125.97805	97.70801	158.29141	129.71666	141.55951	131.92481	79.02359	123.85519	129.12706	145.17985	120.41806	136.7927	142.32104	112.53662	122.05541	116.13886	110.86187	127.92454	165.97688	124.69379	91.25275
GYPE	67.27046	107.67461	103.50709	50.65676	74.54399	58.67835	81.24953	62.89015	65.33387	76.88185	71.09421	72.83859	66.41767	81.54674	83.13469	67.53721	80.62565	64.1814	119.84201	73.71933	87.42578	120.68454	67.11603	328.87156	90.19627	88.43812	70.53569
GZMA	99.67239	192.93246	265.85765	382.86153	311.83692	151.80982	235.47315	279.09335	117.01105	234.77295	203.26166	140.01891	359.93965	50.0366	133.5504	113.57367	144.55335	201.25068	179.16126	143.5625	155.10691	540.49272	138.26802	104.3744	129.99239	148.67116	100.44938
GZMB	431.35765	866.8969	1414.04266	787.86374	852.5538	329.96121	909.07617	1066.65978	429.50171	770.07258	1098.08329	845.50314	984.27294	221.92809	487.33139	335.17675	472.27649	602.72189	688.0853	570.05215	654.38985	1138.25199	800.17046	245.9284	279.81049	641.92608	205.10931
GZMH	738.55083	1184.5285	1825.83546	1322.41083	933.27637	421.08925	1049.88708	550.81584	663.07908	986.29801	1756.07648	878.74233	1817.14912	255.20777	813.49027	506.08388	721.8541	860.78902	604.82865	994.12332	693.83968	918.90114	1073.00705	269.09532	544.46001	756.59384	269.30141
GZMK	294.54375	366.89786	534.1342	974.08593	442.43752	446.18367	553.74985	403.02885	399.71047	403.69614	367.20474	255.8581	871.16284	293.54182	355.15519	344.47785	530.90381	662.18359	255.25909	238.22679	306.13112	1190.701	157.68171	126.78798	301.7295	445.18867	147.43028
GZMM	361.39583	431.27082	593.15732	468.17594	331.25567	322.02349	479.39179	361.52637	385.86216	424.76487	450.01213	458.58595	590.22857	439.51167	348.296	296.24003	537.40232	365.91673	415.13678	282.66592	301.91111	451.09395	466.20805	199.65618	301.63792	394.05605	190.21228
HAGH	1479.8349	953.3508	779.48383	644.42088	835.30491	778.09656	756.55651	712.82594	815.11974	904.78718	1192.5423	1268.58072	969.83164	819.261	1174.21293	1069.43505	842.01108	1410.50664	1695.12622	1194.10456	1310.52982	633.14121	1308.56725	1346.74496	1324.08138	804.05848	497.44645
HAL	319.4164	337.04359	368.7513	139.5926	349.82879	230.17193	541.49774	462.72751	250.0928	388.31389	178.88937	372.48049	225.70533	328.9329	373.85909	252.05014	283.85216	319.32979	385.84217	247.17941	485.11472	258.30737	175.60792	377.5681	346.99621	306.25614	730.57152
HAVCR1	46.61683	84.98989	88.64922	62.64346	94.6023	79.03761	85.74707	94.15124	58.71896	77.39166	81.45981	81.98637	69.76462	49.89776	59.71583	50.80958	66.47099	50.32743	97.83148	40.47712	63.49032	132.9311	68.07957	46.0921	50.67747	51.0286	50.03162
HBD	1549.40381	1519.28933	832.84729	1386.88803	14678.51496	1739.66805	1222.77857	1596.36265	1441.38025	1442.31954	1876.36784	1553.90971	2352.73475	1633.9929	1921.24076	1499.04686	1607.61958	1650.54208	15604.35365	6013.44322	3955.80577	3433.41875	5720.51997	43804.88658	4224.82682	1883.98804	2164.75879
HCK	1422.85146	1307.66345	1131.49824	1207.7478	1240.51667	1144.99185	1864.45053	1639.08961	1559.22108	1446.22735	1261.76651	1655.3602	1238.86675	1514.65979	1896.54891	1328.15137	1295.98771	1365.6871	1659.51359	1601.25238	2033.93816	823.12426	1480.49768	1651.45779	1937.66096	2005.32583	2507.58107
HDC	69.8515	50.54901	52.04416	76.72306	54.89975	64.59435	82.31336	59.06115	86.98494	62.90917	73.75521	54.04797	45.28298	58.38827	59.88959	75.88812	77.31008	94.13557	51.24434	85.10867	73.54854	56.98008	52.377	68.36372	72.21842	52.80338	58.4457
HEG1	154.49872	454.67453	471.42337	216.88823	291.66194	182.17616	432.47019	301.64346	246.45095	332.02474	427.03792	296.62123	236.97575	113.92051	237.56914	204.17636	272.287	233.44829	306.11817	258.79025	252.82596	336.00506	283.15288	196.85807	176.93391	105.55903	149.09172
HESX1	16.77052	23.27128	20.43605	20.4053	20.18696	24.68121	28.68061	40.67617	22.0406	19.06268	23.93111	23.21618	21.91828	30.04872	23.07582	22.75287	25.53059	20.68527	17.65753	25.39136	20.28699	29.94972	24.40671	25.19591	22.53398	23.78761	28.42962
HHEX	741.85559	471.35847	642.18136	861.35523	685.74834	547.97021	652.5306	795.57644	686.68049	597.50359	554.75618	557.42055	797.2623	677.38988	744.49761	561.31331	550.28314	660.43457	655.14697	501.18979	747.85486	560.61119	685.15724	724.6848	690.79867	845.80135	768.6703
HIC1	176.412	185.27756	167.08315	196.76584	157.57127	222.9171	166.22484	149.62639	192.33367	152.8509	182.84512	155.57445	170.77418	220.27376	178.90107	196.87595	210.76759	169.55685	146.85473	182.41163	166.73523	182.24015	187.73754	176.83165	193.51852	228.65592	189.93823
HIST1H2AE	639.81825	587.45092	829.28366	724.22703	506.58796	388.71935	453.89218	320.95649	366.57577	988.74446	384.48267	570.93483	756.46958	353.75762	316.49378	424.81727	547.15489	439.96137	633.6477	338.8457	624.21203	825.07408	522.57931	375.29217	342.22933	330.8063	278.48542
HIST1H2BC	1278.48744	1249.85914	1300.34891	1904.21127	1200.95006	1001.79574	1297.64434	1235.54484	1424.69704	1557.01212	718.81076	1017.23611	1736.13186	1231.83862	949.98758	1074.14016	1471.31674	1371.91796	1523.07923	743.32383	1214.08801	1590.11986	1005.14528	1159.69334	1193.55211	1252.47015	1135.11865
HIST1H2BG	132.99348	125.80788	150.04471	240.20964	132.19647	119.02661	145.27667	65.25882	104.48695	151.09593	129.28877	84.03189	194.51428	89.22179	102.41045	148.61766	133.62476	105.95224	138.48544	104.40668	104.66012	157.53461	170.93191	161.94477	121.33654	84.51641	122.31483
HK3	431.28129	263.54649	278.90109	399.20096	322.44168	331.67154	387.7565	421.02233	523.15207	350.28173	494.95395	363.74604	383.148	298.34859	323.54118	294.78323	290.89394	274.59931	457.9706	495.34018	482.94779	187.52661	304.04312	628.79098	461.7258	350.88147	421.14172
HLA-DOB	426.30497	410.38427	735.11404	666.50749	908.8946	413.85918	413.09109	263.0369	322.15934	553.52187	511.52141	431.16075	566.53485	381.08413	450.96461	465.20731	421.92458	644.71981	509.56322	288.24223	297.08766	893.84394	319.11078	223.65097	396.03481	284.09067	257.44079
HNMT	57.78675	62.01886	94.61082	91.84548	80.74571	75.14615	87.1715	136.78334	80.38801	70.42163	57.89597	67.16614	110.79928	60.19022	85.02354	66.32995	58.95253	85.87884	69.15572	70.14792	72.91143	90.81292	59.82948	126.22375	79.9657	86.10483	107.08794
HOMER2	80.70347	85.74663	81.9563	78.04884	74.05119	70.57406	73.74193	68.15029	75.99001	80.3353	83.57647	89.86454	69.87822	83.00428	80.32458	98.69169	81.13255	75.45805	97.43012	80.1722	77.90028	71.28338	62.89156	94.90291	86.70654	77.76794	87.58892
HOXA1	40.15802	46.32142	38.56244	36.4041	29.4575	40.04038	43.51019	40.3532	36.0371	39.95019	46.16012	44.31643	33.38747	40.07267	44.90184	44.57793	35.97791	39.48086	41.76978	42.57278	36.75415	30.23536	43.59132	39.224	38.98476	39.96062	29.09738
HOXA2	31.67887	36.63967	40.53124	51.09554	37.77378	36.9602	39.90107	41.02793	38.46891	43.26551	38.3005	23.09683	33.15099	39.48437	40.72413	31.90947	42.39046	40.05622	28.18779	37.50926	32.70814	24.53032	47.16925	42.17405	33.71517	36.75636	36.27686
HPGDS	31.54261	41.56552	34.2483	76.49258	31.28873	36.19317	32.69166	35.31718	27.87546	40.05649	33.83425	42.06014	38.41019	38.34352	35.31895	34.11355	30.55763	32.58807	38.92286	34.06573	35.43378	31.95729	38.64397	33.27577	41.46232	30.9388	21.86192
HPSE	163.61895	131.17715	181.5352	96.60489	218.12361	82.78468	233.17786	345.53823	114.24569	269.92466	81.05671	191.65788	111.12526	148.06688	220.66661	88.48694	106.70753	123.84439	341.59593	173.40273	237.21185	117.91581	117.6274	425.17379	230.3866	192.72432	748.1497
HRH1	40.576	43.77537	33.57014	39.4812	34.65773	37.21248	54.08248	48.7494	40.99344	41.21373	35.29492	42.65485	36.1169	42.67861	43.67963	44.39332	38.16682	47.66569	43.91532	54.44127	39.3611	36.93515	44.8391	42.69993	36.51232	30.47798	41.54876
HSPA6	685.67447	624.83313	579.7482	432.28297	468.30615	455.24582	749.83476	878.59666	538.13329	837.11655	486.40971	635.03827	566.19426	471.85184	637.79142	477.33827	483.42661	501.16638	757.76598	814.36336	818.22565	389.80112	551.20701	659.93764	451.44459	504.1203	1260.55873
HTR2B	39.40454	34.88309	36.05931	40.91774	32.84089	35.00497	41.59498	33.54242	38.06271	36.24427	38.96293	37.63054	32.32857	52.64222	32.75881	41.76027	44.06259	40.22023	30.37465	39.32034	37.99698	38.23875	38.29263	34.74751	31.87672	36.27125	36.00604
HTRA1	310.89113	296.52233	286.63844	230.77876	248.68112	286.00976	244.77076	233.17423	262.09853	206.66997	305.7451	257.32858	261.84683	307.96295	275.30448	278.69554	277.61274	307.01653	297.75109	323.32811	247.16855	189.1787	297.69937	278.62574	281.96659	333.98914	314.82765
ICA1	35.55326	43.05369	43.03877	35.56377	38.93137	30.63018	41.54487	47.46446	32.61755	40.86705	39.10961	41.22335	28.04269	36.3623	31.97149	38.59633	34.01354	28.9758	42.86028	38.4352	40.51884	47.24671	46.18052	46.10134	29.50536	33.84553	39.07006
ICOS	316.93483	375.27508	601.56198	546.78067	356.77575	348.72987	233.07984	306.89152	237.2433	433.64698	178.75968	282.3507	423.35774	312.5388	238.22084	282.8369	195.5512	263.68094	285.97853	118.83561	274.14036	704.21521	235.09236	223.04098	241.42602	268.297	199.80527
IDO1	133.36947	92.30708	91.00432	545.76678	31.67144	215.75217	182.08614	518.23862	227.90635	165.99382	179.39223	63.2784	337.13282	86.78323	146.3648	129.08238	75.85902	258.08715	24.47513	332.81461	148.89675	134.63309	221.59443	82.38895	140.13828	251.88174	102.43262
IFI16	923.07602	1490.15301	1817.04672	1313.69726	1893.02842	1132.66077	2469.72355	3037.15054	919.5853	1792.88642	774.80549	1514.9677	1351.39877	1154.04032	1658.8579	879.29353	1015.8683	1439.70086	1627.23454	1123.89351	1893.72075	1947.92848	1595.45028	1741.90884	1109.20239	1455.60967	2742.89382
IFI27	72.53411	240.28605	56.65763	50.26119	68.34441	108.88718	46.57383	156.71474	59.7998	81.22353	51.00237	84.34639	67.26428	45.24926	69.435	69.89252	54.96442	56.08871	210.18081	83.84834	131.34141	73.39933	599.24433	289.25901	48.53929	63.53463	57.57746
IFI44L	131.0681	481.19974	505.69148	672.22388	571.47389	715.09795	805.47967	5463.04408	211.46364	1038.16308	131.25624	362.67494	406.64874	340.64663	703.32631	280.55826	99.9622	264.33447	348.77219	475.58553	671.91779	833.84185	2606.84691	1060.71776	120.85889	851.81285	1252.75806
IFIH1	104.72672	167.10718	200.82519	185.26609	193.77612	167.49403	425.41365	1355.23246	146.42752	280.45909	86.50492	166.51825	162.55393	113.33181	276.65668	145.37614	119.4911	172.3806	139.63909	163.59762	231.56187	248.73463	309.83792	258.18701	141.58909	203.64453	611.78034
IFNA10	9.54153	5.00196	11.25171	6.3327	8.0761	3.19549	5.9757	23.07952	19.51331	0.00765	0.47066	0.00812	5.07994	11.52293	19.336	6.62701	2.17668	16.19843	8.80435	3.15559	16.47819	0.36737	8.24541	20.20249	6.06289	0.94486	20.85092
IFNB1	2.23361	6.61605	7.09007	4.8854	4.89182	3.68928	3.78626	5.90507	4.63188	3.5943	7.67624	5.87098	8.84189	0.00953	6.43891	1.3317	1.37384	10.16391	4.2698	10.51472	7.84036	8.1413	0.32913	6.926	7.21887	7.16128	11.26454
IFNG	16.97135	14.60768	30.21289	30.51594	24.19514	15.28661	15.51438	15.71606	21.79522	14.88803	23.16727	16.07758	33.47796	16.73655	21.87202	18.68055	21.86817	18.01641	22.14076	18.34063	13.29829	29.73109	17.66232	18.03368	18.94808	24.4103	21.61162
IFT20	95.39235	94.87111	125.33414	158.51029	119.3035	91.9766	123.62479	142.46252	75.8187	77.55637	92.49773	82.41509	137.98345	71.55123	101.76092	70.76837	66.64357	80.94794	100.29212	69.30222	104.9874	170.72319	64.95114	137.32171	100.26302	107.0612	132.38977
IGFBP2	177.2595	155.65384	157.44755	149.96531	167.55764	206.08542	185.85933	175.36496	204.41105	213.69412	211.95312	215.8967	149.42583	183.85396	199.97759	201.91661	246.89902	166.86071	179.26851	219.86628	178.85462	195.27177	184.13328	196.83478	201.7534	144.67009	172.02683
